link_id,network_id,traveler_id,role,confidence_level,identified_date,is_active
470,DRG-0077,123310,Lookout,High,2025-05-31,1
471,DRG-0077,105796,Unknown,Low,2025-06-04,1
472,TRF-0078,50314,Organizer,Medium,2025-11-26,1
473,TRF-0078,12624,Lookout,Low,2025-11-25,1
474,TRF-0078,141465,Unknown,Low,2025-12-07,1
475,TRF-0079,109939,Organizer,Low,2025-04-12,0
476,TRF-0079,19305,Financier,Medium,2025-04-17,0
477,TRF-0079,234,Transporter,Low,2025-04-21,0
478,TRF-0079,2404,Organizer,Medium,2025-03-30,0
479,TRF-0079,102429,Transporter,High,2025-04-17,0
480,DOC-0080,53520,Organizer,Medium,2025-11-11,0
481,DOC-0080,63261,Recruiter,Low,2025-11-17,0
482,DOC-0080,133941,Document Forger,Confirmed,2025-11-17,0
483,DOC-0080,68540,Recruiter,Medium,2025-12-09,0
484,DOC-0080,48532,Recruiter,Medium,2025-11-27,0
485,DOC-0080,79812,Organizer,Medium,2025-12-03,0
486,DOC-0080,97144,Recruiter,Medium,2025-11-11,0
487,DOC-0081,51933,Organizer,High,2025-03-03,1
488,DOC-0081,50408,Lookout,Confirmed,2025-03-04,1
489,DOC-0081,65588,Lookout,Confirmed,2025-03-12,1
490,DOC-0081,72935,Recruiter,Confirmed,2025-03-10,1
491,DOC-0081,25056,Financier,Medium,2025-03-08,1
492,DRG-0082,97024,Organizer,Confirmed,2025-05-05,1
493,DRG-0082,89558,Transporter,High,2025-05-09,1
494,DRG-0082,15585,Financier,Confirmed,2025-05-09,1
495,TRF-0083,15728,Organizer,Confirmed,2025-05-13,1
496,TRF-0083,24614,Document Forger,Confirmed,2025-05-22,1
497,TRF-0083,88223,Transporter,Medium,2025-05-24,1
498,TRF-0083,133634,Transporter,Medium,2025-05-03,1
499,TRF-0083,56049,Transporter,Medium,2025-05-11,1
500,TRF-0083,70899,Transporter,Medium,2025-05-23,1
501,TRF-0083,100477,Recruiter,Medium,2025-04-29,1
502,TRF-0084,55753,Organizer,High,2025-06-03,1
503,TRF-0084,24675,Unknown,High,2025-05-14,1
504,TRF-0084,56501,Unknown,Medium,2025-06-03,1
505,TRF-0084,48566,Financier,High,2025-05-10,1
506,TRF-0084,142462,Transporter,High,2025-06-06,1
507,TRF-0084,4444,Financier,High,2025-05-27,1
508,DOC-0085,139251,Organizer,Low,2025-05-18,1
509,DOC-0085,120808,Document Forger,High,2025-06-05,1
510,DOC-0085,58260,Lookout,High,2025-06-01,1
511,DOC-0085,4538,Financier,High,2025-05-11,1
512,DOC-0085,54759,Lookout,Low,2025-05-11,1
513,DOC-0085,20887,Organizer,Low,2025-05-21,1
514,DOC-0085,122219,Transporter,High,2025-05-19,1
515,DOC-0085,47130,Transporter,High,2025-05-21,1
516,DOC-0085,7890,Coordinator,High,2025-05-28,1
517,DOC-0085,8629,Unknown,Confirmed,2025-05-22,1
518,DOC-0085,122506,Organizer,High,2025-06-03,1
519,DOC-0085,26708,Lookout,Low,2025-05-11,1
520,DOC-0086,97639,Organizer,High,2025-03-17,1
521,DOC-0086,84911,Transporter,High,2025-02-17,1
522,DOC-0086,58460,Lookout,Medium,2025-03-16,1
523,DOC-0086,97966,Transporter,Confirmed,2025-03-01,1
524,DOC-0086,121736,Lookout,High,2025-03-12,1
525,DOC-0086,28975,Lookout,Medium,2025-03-18,1
526,DOC-0086,23544,Lookout,High,2025-02-22,1
527,TRF-0087,41146,Organizer,Low,2025-05-10,1
528,TRF-0087,11239,Financier,High,2025-05-03,1
529,TRF-0087,86164,Lookout,High,2025-05-07,1
530,TRF-0087,133361,Recruiter,Medium,2025-05-28,1
531,TRF-0087,21026,Unknown,High,2025-05-25,1
532,TRF-0087,130662,Recruiter,High,2025-05-04,1
533,TRF-0087,85925,Recruiter,High,2025-05-05,1
534,TRF-0087,44148,Document Forger,High,2025-05-19,1
535,TRF-0087,122899,Financier,Medium,2025-05-23,1
536,TRF-0087,27596,Lookout,High,2025-05-01,1
537,TRF-0087,94325,Financier,High,2025-05-24,1
538,TRF-0087,115068,Recruiter,Confirmed,2025-05-22,1
539,SMG-0088,60454,Organizer,High,2025-02-19,1
540,SMG-0088,118726,Recruiter,High,2025-02-20,1
541,SMG-0088,17395,Unknown,Medium,2025-02-16,1
542,SMG-0088,117509,Lookout,High,2025-02-25,1
543,SMG-0088,116583,Document Forger,Confirmed,2025-02-18,1
544,DRG-0089,74302,Organizer,High,2025-07-27,1
545,DRG-0089,35759,Financier,Low,2025-07-26,1
546,DRG-0089,112356,Recruiter,High,2025-08-15,1
547,TRF-0090,42361,Organizer,High,2025-08-17,1
548,TRF-0090,47713,Lookout,High,2025-08-11,1
549,TRF-0090,142386,Organizer,Medium,2025-08-02,1
550,TRF-0090,4454,Transporter,Medium,2025-08-08,1
551,TRF-0090,9523,Recruiter,Confirmed,2025-08-23,1
552,TRF-0090,41535,Unknown,Confirmed,2025-08-01,1
553,TRF-0090,47650,Organizer,High,2025-07-25,1
554,TRF-0090,80892,Lookout,Medium,2025-07-29,1
555,DOC-0091,72826,Organizer,Medium,2025-03-11,1
556,DOC-0091,33252,Lookout,High,2025-03-12,1
557,DOC-0091,118229,Transporter,Confirmed,2025-02-21,1
558,DOC-0091,85245,Transporter,High,2025-03-02,1
559,DOC-0091,59485,Financier,High,2025-02-25,1
560,DOC-0091,22043,Recruiter,High,2025-03-20,1
561,DOC-0091,114958,Organizer,High,2025-03-21,1
562,DRG-0092,52598,Organizer,Low,2025-07-07,1
563,DRG-0092,7426,Organizer,High,2025-06-19,1
564,DRG-0092,128887,Transporter,Low,2025-06-30,1
565,DRG-0092,77284,Document Forger,High,2025-06-19,1
566,DRG-0092,87350,Recruiter,Medium,2025-07-04,1
567,DOC-0093,141328,Organizer,Medium,2025-10-25,1
568,DOC-0093,29003,Unknown,High,2025-10-19,1
569,DOC-0093,51038,Organizer,Low,2025-10-21,1
570,DOC-0093,52182,Recruiter,Confirmed,2025-10-28,1
571,DOC-0093,102594,Coordinator,High,2025-10-24,1
572,DOC-0093,147511,Document Forger,Low,2025-10-25,1
573,DOC-0093,132945,Coordinator,High,2025-10-04,1
574,DOC-0093,835,Lookout,Confirmed,2025-10-08,1
575,DOC-0093,148752,Transporter,Medium,2025-10-02,1
576,DOC-0093,110132,Coordinator,High,2025-10-31,1
577,DOC-0093,35421,Unknown,Confirmed,2025-10-15,1
578,DOC-0093,119482,Recruiter,Medium,2025-10-14,1
579,MIX-0094,108397,Organizer,Confirmed,2025-03-25,1
580,MIX-0094,123767,Recruiter,Medium,2025-03-21,1
581,MIX-0094,115476,Financier,Low,2025-03-22,1
582,MIX-0094,75288,Transporter,High,2025-03-22,1
583,MIX-0094,71813,Transporter,Confirmed,2025-03-03,1
584,MIX-0094,132523,Transporter,Medium,2025-03-15,1
585,MIX-0094,142975,Lookout,High,2025-03-15,1
586,MIX-0094,61982,Transporter,Medium,2025-03-23,1
587,MIX-0094,134448,Organizer,Confirmed,2025-03-21,1
588,MIX-0094,147919,Financier,High,2025-03-20,1
589,MIX-0094,127528,Organizer,Medium,2025-03-07,1
590,MIX-0094,36312,Recruiter,Medium,2025-03-21,1
591,SMG-0095,31853,Organizer,High,2025-07-14,0
592,SMG-0095,67910,Document Forger,High,2025-07-22,0
593,SMG-0095,55397,Transporter,Medium,2025-06-24,0
594,SMG-0095,44422,Coordinator,Low,2025-07-14,0
595,SMG-0095,43346,Unknown,High,2025-07-17,0
596,SMG-0095,52050,Recruiter,High,2025-07-20,0
597,SMG-0096,28017,Organizer,Confirmed,2025-03-25,1
598,SMG-0096,62522,Recruiter,Low,2025-03-05,1
599,SMG-0096,62422,Recruiter,Medium,2025-02-27,1
600,SMG-0096,71592,Transporter,High,2025-03-14,1
601,MIX-0097,11513,Organizer,Confirmed,2025-03-10,0
602,MIX-0097,32621,Lookout,High,2025-03-03,0
603,MIX-0097,90434,Recruiter,Confirmed,2025-02-21,0
604,MIX-0097,53654,Transporter,Low,2025-02-26,0
605,MIX-0097,140182,Transporter,Low,2025-03-13,0
606,MIX-0097,28068,Recruiter,Confirmed,2025-03-15,0
607,DRG-0098,58476,Organizer,Low,2025-06-15,1
608,DRG-0098,10716,Transporter,Confirmed,2025-06-27,1
609,DRG-0098,19358,Coordinator,High,2025-06-10,1
610,DRG-0098,118510,Recruiter,Low,2025-06-23,1
611,DRG-0098,76502,Recruiter,Medium,2025-06-29,1
612,MIX-0099,71437,Organizer,Medium,2025-12-28,1
613,MIX-0099,92157,Document Forger,High,2025-12-28,1
614,MIX-0099,67722,Transporter,Low,2025-12-28,1
615,MIX-0099,107078,Lookout,Medium,2025-12-28,1
616,DOC-0100,25096,Organizer,Medium,2025-05-26,1
617,DOC-0100,113616,Financier,Medium,2025-06-07,1
618,DOC-0100,44423,Document Forger,Medium,2025-05-15,1
619,DOC-0100,9675,Transporter,Confirmed,2025-05-14,1
620,DOC-0100,6939,Organizer,Medium,2025-06-04,1
621,DOC-0100,144804,Financier,Low,2025-05-14,1
622,DRG-0101,79716,Organizer,Low,2025-09-04,1
623,DRG-0101,109479,Lookout,Low,2025-09-06,1
624,DRG-0101,122454,Lookout,High,2025-09-07,1
625,DRG-0101,129592,Lookout,Low,2025-08-18,1
626,DRG-0101,125245,Coordinator,Medium,2025-09-02,1
627,DRG-0101,117271,Organizer,High,2025-08-18,1
628,DRG-0101,1897,Recruiter,Medium,2025-08-10,1
629,DRG-0102,69077,Organizer,Confirmed,2025-08-24,1
630,DRG-0102,126824,Recruiter,Medium,2025-09-07,1
631,DRG-0102,118370,Lookout,Low,2025-09-06,1
632,DRG-0102,257,Transporter,Confirmed,2025-08-28,1
633,DRG-0102,31105,Document Forger,Medium,2025-08-30,1
634,DRG-0103,43853,Organizer,High,2025-08-29,1
635,DRG-0103,99451,Unknown,High,2025-08-22,1
636,DRG-0103,112605,Transporter,Low,2025-09-02,1
637,DRG-0103,136623,Lookout,Confirmed,2025-08-06,1
638,DRG-0103,21664,Unknown,Confirmed,2025-08-22,1
639,MIX-0104,124485,Organizer,Confirmed,2025-06-17,1
640,MIX-0104,80481,Coordinator,Low,2025-06-08,1
641,MIX-0104,87669,Organizer,Confirmed,2025-05-31,1
642,MIX-0104,21891,Financier,High,2025-06-11,1
643,MIX-0104,38264,Recruiter,Medium,2025-06-08,1
644,DOC-0105,78869,Organizer,High,2025-10-25,1
645,DOC-0105,88893,Coordinator,Medium,2025-11-13,1
646,DOC-0105,14900,Organizer,Low,2025-11-01,1
647,DOC-0105,83567,Organizer,High,2025-11-08,1
648,DOC-0105,117540,Financier,Medium,2025-11-14,1
649,DOC-0105,126483,Transporter,Low,2025-11-09,1
650,DOC-0105,17754,Recruiter,High,2025-11-07,1
651,MIX-0106,85088,Organizer,High,2025-12-04,1
652,MIX-0106,74692,Transporter,Medium,2025-12-09,1
653,MIX-0106,64303,Recruiter,Confirmed,2025-12-17,1
654,MIX-0106,87876,Transporter,High,2025-12-13,1
655,MIX-0106,124312,Transporter,High,2025-12-01,1
656,MIX-0106,109866,Transporter,High,2025-12-02,1
657,MIX-0106,125066,Recruiter,Confirmed,2025-12-22,1
658,DRG-0107,135764,Organizer,High,2025-03-23,1
659,DRG-0107,66312,Transporter,High,2025-03-28,1
660,DRG-0107,139035,Recruiter,Medium,2025-04-03,1
661,DRG-0107,25056,Recruiter,Medium,2025-03-14,1
662,DRG-0107,108675,Transporter,Confirmed,2025-04-06,1
663,TRF-0108,32264,Organizer,Low,2025-07-17,1
664,TRF-0108,4854,Organizer,High,2025-07-11,1
665,TRF-0108,118645,Document Forger,High,2025-07-20,1
666,TRF-0108,8796,Transporter,Confirmed,2025-07-15,1
667,TRF-0108,14667,Document Forger,Low,2025-07-07,1
668,TRF-0108,111411,Recruiter,Medium,2025-06-29,1
669,TRF-0108,36112,Transporter,High,2025-06-26,1
670,TRF-0109,115178,Organizer,Medium,2025-07-01,0
671,TRF-0109,123236,Recruiter,High,2025-06-29,0
672,TRF-0109,42933,Document Forger,High,2025-07-16,0
673,TRF-0109,127689,Financier,Medium,2025-07-09,0
674,TRF-0109,107184,Recruiter,Medium,2025-07-15,0
675,TRF-0109,45332,Financier,High,2025-07-15,0
676,DOC-0110,58571,Organizer,Medium,2025-10-10,1
677,DOC-0110,68189,Lookout,High,2025-10-13,1
678,DOC-0110,41557,Lookout,Confirmed,2025-11-02,1
679,DOC-0110,81427,Transporter,High,2025-11-05,1
680,DOC-0110,92303,Recruiter,Low,2025-10-13,1
681,DOC-0110,145318,Transporter,Medium,2025-10-31,1
682,DOC-0111,75974,Organizer,Confirmed,2025-12-16,0
683,DOC-0111,40678,Organizer,Confirmed,2025-12-24,0
684,DOC-0111,9681,Recruiter,Low,2025-12-06,0
685,DOC-0111,99081,Lookout,High,2025-12-11,0
686,DOC-0111,51391,Transporter,Medium,2025-12-09,0
687,DRG-0112,78211,Organizer,Confirmed,2025-02-25,0
688,DRG-0112,130192,Lookout,Low,2025-02-11,0
689,DRG-0112,77243,Transporter,Medium,2025-02-04,0
690,DRG-0112,136987,Recruiter,High,2025-02-09,0
691,DRG-0112,79706,Transporter,Low,2025-02-05,0
692,DRG-0112,29817,Lookout,Confirmed,2025-02-20,0
693,DRG-0112,104376,Recruiter,Medium,2025-02-07,0
694,TRF-0113,80691,Organizer,Medium,2025-03-03,0
695,TRF-0113,1934,Financier,Medium,2025-03-15,0
696,TRF-0113,120790,Lookout,Confirmed,2025-03-11,0
697,TRF-0113,25151,Recruiter,Confirmed,2025-02-25,0
698,TRF-0113,131171,Recruiter,High,2025-02-26,0
699,TRF-0113,115876,Lookout,High,2025-03-04,0
700,TRF-0113,49439,Financier,Medium,2025-03-25,0
701,DRG-0114,88034,Organizer,High,2025-12-08,1
702,DRG-0114,119874,Coordinator,High,2025-12-27,1
703,DRG-0114,146480,Recruiter,Medium,2025-12-31,1
704,DRG-0114,13559,Transporter,High,2025-12-14,1
705,DRG-0114,148756,Financier,Confirmed,2025-12-15,1
706,DRG-0115,131913,Organizer,Medium,2025-03-16,1
707,DRG-0115,18458,Recruiter,High,2025-03-08,1
708,DRG-0115,121603,Transporter,High,2025-03-06,1
709,DRG-0115,136253,Document Forger,Medium,2025-03-12,1
710,MIX-0116,27116,Organizer,Confirmed,2025-08-09,1
711,MIX-0116,56281,Coordinator,High,2025-08-08,1
712,MIX-0116,129627,Organizer,Confirmed,2025-07-29,1
713,MIX-0116,61009,Lookout,Low,2025-07-24,1
714,SMG-0117,50590,Organizer,Medium,2025-04-22,1
715,SMG-0117,8791,Lookout,Confirmed,2025-05-21,1
716,SMG-0117,146870,Coordinator,Low,2025-05-01,1
717,SMG-0117,28094,Coordinator,Confirmed,2025-04-27,1
718,DRG-0118,56251,Organizer,Medium,2025-09-28,0
719,DRG-0118,82559,Lookout,Medium,2025-10-06,0
720,DRG-0118,55672,Recruiter,Low,2025-09-25,0
721,DRG-0118,53521,Recruiter,High,2025-10-18,0
722,DRG-0118,15959,Recruiter,Confirmed,2025-09-28,0
723,DRG-0118,53044,Transporter,High,2025-09-28,0
724,DRG-0118,68948,Recruiter,Confirmed,2025-10-11,0
725,DRG-0119,71691,Organizer,High,2025-05-12,1
726,DRG-0119,91283,Transporter,Low,2025-05-13,1
727,DRG-0119,42481,Financier,Confirmed,2025-05-11,1
728,DRG-0119,115147,Organizer,Low,2025-05-15,1
729,DRG-0119,100631,Transporter,High,2025-05-30,1
730,SMG-0120,34230,Organizer,High,2025-05-18,0
731,SMG-0120,149554,Document Forger,Medium,2025-05-16,0
732,SMG-0120,61890,Recruiter,High,2025-05-27,0
733,SMG-0120,87660,Transporter,High,2025-05-15,0
734,SMG-0120,116529,Recruiter,Low,2025-05-10,0
735,SMG-0120,10851,Transporter,High,2025-05-20,0
736,SMG-0120,103187,Transporter,Low,2025-05-08,0
737,SMG-0120,1721,Coordinator,Medium,2025-05-26,0
738,SMG-0120,25635,Organizer,Medium,2025-06-01,0
739,SMG-0120,122537,Document Forger,Low,2025-05-24,0
740,DRG-0121,110658,Organizer,High,2025-12-21,0
741,DRG-0121,58604,Transporter,High,2025-12-24,0
742,DRG-0121,74096,Coordinator,High,2025-12-21,0
743,DRG-0121,81027,Financier,High,2025-12-13,0
744,DRG-0121,141783,Unknown,Low,2025-12-28,0
745,DOC-0122,18316,Organizer,Medium,2025-09-03,1
746,DOC-0122,70633,Document Forger,Confirmed,2025-09-17,1
747,DOC-0122,42822,Recruiter,Confirmed,2025-09-09,1
748,DOC-0123,36803,Organizer,Medium,2025-10-03,0
749,DOC-0123,49268,Lookout,Medium,2025-10-12,0
750,DOC-0123,49290,Document Forger,Confirmed,2025-10-22,0
751,TRF-0124,9483,Organizer,Confirmed,2025-11-16,1
752,TRF-0124,74439,Organizer,Medium,2025-11-25,1
753,TRF-0124,56377,Recruiter,Low,2025-12-07,1
754,TRF-0124,68399,Lookout,Confirmed,2025-12-11,1
755,TRF-0124,142545,Transporter,Confirmed,2025-12-12,1
756,TRF-0124,70851,Transporter,Medium,2025-12-07,1
757,DRG-0125,42057,Organizer,Low,2025-09-15,1
758,DRG-0125,143529,Transporter,Medium,2025-09-14,1
759,DRG-0125,82961,Transporter,High,2025-09-30,1
760,DRG-0125,102660,Financier,Medium,2025-09-25,1
761,DRG-0125,134516,Recruiter,Confirmed,2025-09-13,1
762,DRG-0126,25938,Organizer,Low,2025-12-28,1
763,DRG-0126,39601,Coordinator,Low,2025-12-28,1
764,DRG-0126,105014,Lookout,High,2025-12-28,1
765,MIX-0127,30212,Organizer,Medium,2025-04-18,1
766,MIX-0127,48375,Organizer,Confirmed,2025-04-19,1
767,MIX-0127,135137,Lookout,High,2025-04-26,1
768,MIX-0127,123292,Organizer,Confirmed,2025-04-15,1
769,MIX-0127,90393,Lookout,High,2025-04-26,1
770,MIX-0127,97817,Document Forger,Medium,2025-04-16,1
771,MIX-0127,103140,Transporter,High,2025-04-18,1
772,DOC-0128,28448,Organizer,Medium,2025-11-21,1
773,DOC-0128,63027,Document Forger,Low,2025-12-03,1
774,DOC-0128,149344,Transporter,Confirmed,2025-11-12,1
775,DOC-0128,6233,Document Forger,Medium,2025-11-17,1
776,DOC-0128,128519,Recruiter,Confirmed,2025-11-26,1
777,DOC-0129,4156,Organizer,High,2025-06-02,0
778,DOC-0129,16075,Transporter,Confirmed,2025-06-01,0
779,DOC-0129,109312,Transporter,Low,2025-06-08,0
780,DOC-0129,9341,Organizer,Low,2025-05-24,0
781,DOC-0129,24851,Lookout,Medium,2025-05-28,0
782,DRG-0130,118746,Organizer,High,2025-01-30,1
783,DRG-0130,112529,Coordinator,Low,2025-01-28,1
784,DRG-0130,6847,Recruiter,High,2025-02-11,1
785,DRG-0130,85141,Transporter,Low,2025-01-24,1
786,DRG-0130,24349,Recruiter,Medium,2025-02-15,1
787,DRG-0130,125394,Transporter,Confirmed,2025-01-18,1
788,DRG-0130,10265,Lookout,Medium,2025-02-05,1
789,MIX-0131,12442,Organizer,High,2025-09-06,1
790,MIX-0131,13,Unknown,High,2025-08-10,1
791,MIX-0131,18032,Recruiter,High,2025-08-24,1
792,MIX-0131,14778,Lookout,Confirmed,2025-08-16,1
793,MIX-0131,137542,Recruiter,High,2025-08-23,1
794,MIX-0132,80693,Organizer,Confirmed,2025-07-09,0
795,MIX-0132,102089,Document Forger,High,2025-06-27,0
796,MIX-0132,25605,Lookout,High,2025-07-12,0
797,MIX-0132,12048,Unknown,High,2025-07-05,0
798,MIX-0132,88959,Coordinator,Medium,2025-06-22,0
799,MIX-0132,55118,Financier,Confirmed,2025-06-21,0
800,MIX-0132,71782,Financier,Confirmed,2025-07-11,0
801,MIX-0132,48390,Transporter,High,2025-07-07,0
802,MIX-0132,75129,Lookout,Medium,2025-07-04,0
803,MIX-0132,82794,Lookout,Medium,2025-07-02,0
804,TRF-0133,25625,Organizer,Medium,2025-02-06,1
805,TRF-0133,79613,Lookout,High,2025-02-12,1
806,TRF-0133,80234,Transporter,Low,2025-02-07,1
807,DRG-0134,127633,Organizer,Confirmed,2025-02-16,1
808,DRG-0134,34465,Organizer,Low,2025-02-06,1
809,DRG-0134,129208,Recruiter,Low,2025-01-23,1
810,DRG-0134,95485,Transporter,High,2025-01-29,1
811,DRG-0134,120135,Document Forger,High,2025-01-18,1
812,DRG-0134,141562,Recruiter,Medium,2025-01-30,1
813,DRG-0134,141946,Recruiter,High,2025-02-03,1
814,DRG-0134,69197,Document Forger,Medium,2025-01-29,1
815,DRG-0135,105008,Organizer,High,2025-08-18,1
816,DRG-0135,135653,Transporter,High,2025-08-29,1
817,DRG-0135,58292,Organizer,Medium,2025-08-25,1
818,DRG-0135,140704,Recruiter,Medium,2025-08-22,1
819,DRG-0135,36459,Organizer,Low,2025-08-11,1
820,DRG-0136,62676,Organizer,High,2025-04-19,1
821,DRG-0136,124628,Unknown,Confirmed,2025-05-06,1
822,DRG-0136,66232,Recruiter,High,2025-05-11,1
823,DRG-0136,87232,Unknown,Confirmed,2025-05-01,1
824,DRG-0136,136827,Coordinator,High,2025-05-11,1
825,DRG-0136,41410,Organizer,High,2025-05-10,1
826,DRG-0136,146266,Lookout,Medium,2025-05-05,1
827,DRG-0136,122575,Recruiter,High,2025-05-09,1
828,DRG-0136,7348,Transporter,High,2025-05-01,1
829,DRG-0136,96608,Unknown,Medium,2025-05-10,1
830,DRG-0136,77830,Recruiter,High,2025-04-21,1
831,DRG-0136,113468,Financier,Confirmed,2025-05-01,1
832,DRG-0137,85702,Organizer,Confirmed,2025-04-05,1
833,DRG-0137,146973,Transporter,High,2025-04-11,1
834,DRG-0137,40344,Transporter,High,2025-04-13,1
835,DRG-0137,41475,Transporter,High,2025-04-20,1
836,DRG-0137,79244,Organizer,Medium,2025-04-22,1
837,DRG-0137,8517,Recruiter,High,2025-04-21,1
838,DRG-0137,41569,Recruiter,Medium,2025-04-29,1
839,DRG-0137,7076,Recruiter,High,2025-04-13,1
840,DRG-0137,21040,Lookout,Medium,2025-04-08,1
841,DRG-0137,51337,Lookout,Medium,2025-04-26,1
842,DRG-0137,5296,Recruiter,Confirmed,2025-05-03,1
843,DRG-0137,89538,Coordinator,Confirmed,2025-04-28,1
844,SMG-0138,94107,Organizer,Medium,2025-10-17,0
845,SMG-0138,78180,Recruiter,Medium,2025-10-16,0
846,SMG-0138,5977,Document Forger,Medium,2025-09-24,0
847,SMG-0138,85494,Document Forger,High,2025-09-20,0
848,SMG-0138,108048,Unknown,High,2025-10-07,0
849,DOC-0139,14261,Organizer,Confirmed,2025-04-09,0
850,DOC-0139,86932,Transporter,High,2025-04-01,0
851,DOC-0139,36182,Recruiter,High,2025-03-11,0
852,DOC-0139,33401,Transporter,Low,2025-03-13,0
853,SMG-0140,98757,Organizer,Confirmed,2025-08-03,0
854,SMG-0140,59914,Unknown,Medium,2025-07-19,0
855,SMG-0140,75981,Coordinator,High,2025-08-03,0
856,SMG-0140,3260,Transporter,Low,2025-07-11,0
857,SMG-0140,70026,Transporter,Medium,2025-07-04,0
858,SMG-0140,88851,Transporter,Confirmed,2025-07-30,0
859,SMG-0140,78700,Recruiter,High,2025-07-25,0
860,TRF-0141,36486,Organizer,Confirmed,2025-04-23,1
861,TRF-0141,104033,Transporter,Confirmed,2025-04-23,1
862,TRF-0141,63760,Organizer,Medium,2025-05-05,1
863,TRF-0141,117741,Recruiter,High,2025-05-07,1
864,TRF-0141,39768,Financier,Medium,2025-04-29,1
865,SMG-0142,132427,Organizer,Low,2025-08-05,0
866,SMG-0142,135833,Recruiter,Low,2025-08-25,0
867,SMG-0142,17370,Lookout,High,2025-08-19,0
868,DOC-0143,84096,Organizer,Confirmed,2025-09-04,1
869,DOC-0143,78035,Transporter,Medium,2025-09-13,1
870,DOC-0143,15350,Transporter,Confirmed,2025-09-03,1
871,DOC-0143,3243,Organizer,High,2025-09-29,1
872,DOC-0143,144279,Lookout,Confirmed,2025-09-06,1
873,DOC-0143,95314,Financier,Low,2025-10-01,1
874,TRF-0144,102737,Organizer,Medium,2025-03-26,0
875,TRF-0144,147570,Document Forger,Medium,2025-04-12,0
876,TRF-0144,83716,Transporter,Medium,2025-04-12,0
877,DOC-0145,81308,Organizer,High,2025-12-10,0
878,DOC-0145,61588,Financier,Medium,2025-12-03,0
879,DOC-0145,125421,Transporter,High,2025-12-10,0
880,DOC-0145,115877,Unknown,High,2025-12-07,0
881,DOC-0145,11887,Document Forger,High,2025-12-08,0
882,DOC-0145,123247,Lookout,Medium,2025-11-20,0
883,DOC-0145,98832,Recruiter,Medium,2025-12-02,0
884,DOC-0145,55082,Recruiter,Confirmed,2025-12-18,0
885,SMG-0146,102833,Organizer,Medium,2025-11-14,0
886,SMG-0146,37974,Transporter,Medium,2025-11-19,0
887,SMG-0146,52021,Document Forger,Confirmed,2025-11-18,0
888,SMG-0146,71068,Transporter,High,2025-11-11,0
889,MIX-0147,149308,Organizer,Medium,2025-08-10,1
890,MIX-0147,129561,Document Forger,Medium,2025-08-18,1
891,MIX-0147,68158,Document Forger,High,2025-08-20,1
892,TRF-0148,83683,Organizer,Confirmed,2025-10-12,1
893,TRF-0148,116913,Coordinator,Confirmed,2025-10-18,1
894,TRF-0148,74466,Lookout,High,2025-10-15,1
895,TRF-0148,130581,Transporter,Medium,2025-10-02,1
896,TRF-0149,118153,Organizer,Medium,2025-06-14,0
