order_id,traveler_id,order_date,reason,destination_country_id,execution_date,status,voluntary_departure
440,108583,2025-07-23,Criminal Offense,23,,Stayed,0
441,78100,2025-12-04,Criminal Offense,3,2025-12-31,Executed,0
442,137176,2025-02-24,Failed Asylum,3,,Appealed,0
443,138810,2025-04-20,Security Threat,6,,Appealed,0
444,70686,2025-01-20,Security Threat,1,2025-03-30,Executed,0
445,22103,2025-03-25,Fraudulent Documents,18,,Cancelled,0
446,128526,2025-05-04,Unauthorized Work,5,,Stayed,0
447,19165,2025-01-02,Criminal Offense,42,,Stayed,0
448,77662,2025-04-24,Failed Asylum,48,2025-07-18,Executed,0
449,70867,2025-10-12,Fraudulent Documents,6,,Appealed,0
450,94050,2025-02-28,Failed Asylum,3,2025-03-10,Executed,0
451,76977,2025-05-26,Visa Overstay,1,,Appealed,1
452,14261,2025-04-03,Trafficking Involvement,3,,Stayed,0
453,126667,2025-02-16,Visa Overstay,3,,Cancelled,0
454,19037,2025-01-28,Unauthorized Work,2,2025-02-11,Executed,0
455,64517,2025-12-06,Visa Overstay,19,,Issued,0
456,59660,2025-06-04,Visa Overstay,1,2025-08-02,Executed,0
457,2510,2025-07-10,Visa Overstay,1,2025-08-15,Executed,0
458,27001,2025-09-18,Security Threat,6,2025-11-10,Executed,0
459,115246,2025-08-14,Security Threat,1,,Issued,0
460,109222,2025-08-03,Unauthorized Work,16,,Appealed,0
461,20640,2025-07-25,Visa Overstay,3,,Issued,0
462,95684,2025-07-22,Fraudulent Documents,12,,Stayed,0
463,96808,2025-02-06,Criminal Offense,18,2025-03-19,Executed,0
464,128120,2025-05-02,Other,42,2025-06-04,Executed,1
465,37488,2025-01-03,Criminal Offense,19,,Appealed,0
466,137154,2025-09-25,Failed Asylum,3,,Cancelled,0
467,89220,2025-09-12,Trafficking Involvement,2,,Appealed,0
468,103472,2025-02-06,Criminal Offense,26,,Stayed,1
469,104482,2025-06-21,Failed Asylum,4,2025-09-07,Executed,0
470,138751,2025-02-11,Visa Overstay,2,2025-04-11,Executed,1
471,7682,2025-06-21,Visa Overstay,3,,Stayed,1
472,113457,2025-04-12,Visa Overstay,17,2025-06-13,Executed,0
473,51748,2025-01-08,Visa Overstay,16,2025-02-27,Executed,0
474,79522,2025-09-09,Visa Overstay,1,2025-10-19,Executed,0
475,135880,2025-12-06,Failed Asylum,17,,Issued,0
476,119885,2025-06-06,Criminal Offense,3,,Issued,0
477,70336,2025-03-16,Failed Asylum,3,,Issued,0
478,105047,2025-09-21,Visa Overstay,1,,Cancelled,0
479,125957,2025-04-03,Visa Overstay,43,,Stayed,0
480,101048,2025-05-14,Visa Overstay,1,2025-07-20,Executed,0
481,51083,2025-04-15,Visa Overstay,17,2025-05-10,Executed,1
482,41568,2025-04-10,Failed Asylum,17,,Appealed,0
483,103958,2025-05-28,Visa Overstay,1,2025-07-12,Executed,0
484,143471,2025-02-17,Failed Asylum,18,2025-05-07,Executed,0
485,5104,2025-02-17,Visa Overstay,1,,Stayed,0
486,87227,2025-04-04,Failed Asylum,3,,Issued,1
487,71450,2025-12-20,Visa Overstay,1,,Appealed,1
488,129337,2025-07-21,Visa Overstay,2,2025-09-10,Executed,0
489,70524,2025-05-14,Other,1,,Cancelled,0
490,103720,2025-08-01,Security Threat,1,,Appealed,0
491,115032,2025-02-27,Criminal Offense,1,,Cancelled,0
492,68622,2025-03-06,Fraudulent Documents,20,2025-05-16,Executed,0
493,123121,2025-03-04,Failed Asylum,3,2025-03-21,Executed,1
494,136621,2025-07-09,Failed Asylum,22,2025-09-26,Executed,0
495,82865,2025-06-02,Failed Asylum,18,,Stayed,0
496,15820,2025-05-15,Visa Overstay,22,,Appealed,1
497,4954,2025-10-04,Visa Overstay,21,,Stayed,0
498,9640,2025-06-16,Visa Overstay,2,2025-07-16,Executed,0
499,5431,2025-02-03,Visa Overstay,1,,Appealed,0
500,113010,2025-03-28,Failed Asylum,3,,Stayed,0
501,148108,2025-08-22,Criminal Offense,23,,Cancelled,0
502,85445,2025-03-17,Visa Overstay,4,,Appealed,1
503,143304,2025-05-01,Visa Overstay,3,2025-05-23,Executed,0
504,62769,2025-01-01,Trafficking Involvement,1,,Appealed,0
505,16619,2025-12-23,Visa Overstay,6,,Issued,0
506,23376,2025-08-28,Visa Overstay,2,,Issued,0
507,592,2025-06-19,Visa Overstay,26,,Stayed,0
508,25173,2025-11-02,Visa Overstay,17,,Cancelled,0
509,119541,2025-10-22,Unauthorized Work,12,,Issued,1
510,85754,2025-03-05,Fraudulent Documents,1,,Stayed,0
511,80777,2025-10-03,Visa Overstay,1,2025-11-30,Executed,0
512,24627,2025-01-06,Visa Overstay,1,,Appealed,1
513,148431,2025-11-25,Visa Overstay,2,,Stayed,0
514,29529,2025-08-23,Failed Asylum,17,,Cancelled,0
515,138563,2025-11-09,Failed Asylum,16,,Stayed,0
516,14509,2025-10-26,Visa Overstay,2,2025-12-24,Executed,0
517,19337,2025-03-10,Visa Overstay,1,2025-04-17,Executed,1
518,133156,2025-11-28,Visa Overstay,1,,Stayed,1
519,62322,2025-02-01,Visa Overstay,21,,Appealed,1
520,141745,2025-11-26,Visa Overstay,1,,Issued,1
521,84885,2025-11-20,Trafficking Involvement,4,,Issued,0
522,136975,2025-12-22,Visa Overstay,3,,Stayed,0
523,127475,2025-07-08,Trafficking Involvement,1,2025-07-17,Executed,0
524,23353,2025-02-11,Visa Overstay,4,2025-04-01,Executed,0
525,79242,2025-09-20,Visa Overstay,12,,Appealed,0
526,45688,2025-05-28,Visa Overstay,1,2025-07-08,Executed,0
527,8590,2025-02-24,Other,1,,Cancelled,0
528,121864,2025-11-18,Failed Asylum,18,,Appealed,1
529,75910,2025-06-13,Failed Asylum,16,2025-07-14,Executed,0
530,86177,2025-06-05,Failed Asylum,1,2025-07-30,Executed,0
531,38496,2025-06-25,Visa Overstay,16,,Stayed,0
532,45940,2025-08-16,Visa Overstay,1,,Stayed,1
533,146308,2025-09-12,Criminal Offense,1,2025-10-01,Executed,0
534,58482,2025-05-23,Visa Overstay,22,2025-08-21,Executed,1
535,5191,2025-08-13,Security Threat,17,,Appealed,0
536,66212,2025-07-18,Failed Asylum,3,,Stayed,0
537,13144,2025-12-15,Other,1,,Stayed,0
538,51623,2025-10-20,Failed Asylum,3,,Issued,0
539,107760,2025-11-22,Visa Overstay,1,,Appealed,1
540,138246,2025-07-01,Criminal Offense,42,,Stayed,1
541,77566,2025-02-13,Trafficking Involvement,3,2025-04-01,Executed,0
542,121494,2025-04-18,Criminal Offense,18,,Appealed,0
543,78141,2025-09-04,Criminal Offense,3,,Issued,0
544,56132,2025-06-10,Visa Overstay,3,2025-06-28,Executed,0
545,25412,2025-08-05,Visa Overstay,20,,Issued,0
546,96077,2025-02-23,Visa Overstay,17,2025-05-03,Executed,1
547,100517,2025-02-03,Failed Asylum,16,2025-04-29,Executed,0
548,73848,2025-07-16,Failed Asylum,3,,Stayed,0
549,87562,2025-06-01,Failed Asylum,3,,Stayed,1
550,122562,2025-11-21,Visa Overstay,2,2025-12-13,Executed,0
551,36502,2025-12-28,Failed Asylum,3,,Appealed,1
552,14017,2025-08-18,Failed Asylum,3,,Issued,0
553,65338,2025-05-08,Visa Overstay,43,2025-07-18,Executed,1
554,77629,2025-08-10,Visa Overstay,7,,Stayed,1
555,93355,2025-06-26,Criminal Offense,3,,Cancelled,0
556,102567,2025-09-27,Failed Asylum,3,,Stayed,0
557,48709,2025-07-21,Fraudulent Documents,44,,Appealed,0
558,80770,2025-10-20,Failed Asylum,3,2025-11-27,Executed,0
559,121223,2025-04-28,Failed Asylum,3,,Issued,1
560,16684,2025-07-15,Criminal Offense,6,,Appealed,0
561,102154,2025-07-02,Failed Asylum,3,2025-09-18,Executed,0
562,47860,2025-12-25,Failed Asylum,1,,Issued,0
563,14651,2025-08-12,Failed Asylum,48,,Appealed,0
564,16569,2025-08-05,Criminal Offense,26,2025-10-14,Executed,0
565,28718,2025-08-27,Visa Overstay,1,2025-10-23,Executed,0
566,14789,2025-06-07,Fraudulent Documents,1,,Appealed,0
567,138436,2025-09-24,Other,48,,Stayed,0
568,58892,2025-11-11,Failed Asylum,19,,Issued,1
569,29221,2025-12-11,Visa Overstay,20,,Issued,1
570,79318,2025-02-04,Unauthorized Work,6,,Cancelled,0
571,77066,2025-02-14,Security Threat,16,,Stayed,0
572,96843,2025-03-08,Criminal Offense,6,,Appealed,0
573,29734,2025-09-16,Visa Overstay,2,,Appealed,0
574,94216,2025-01-15,Failed Asylum,3,2025-02-07,Executed,0
575,118013,2025-08-25,Visa Overstay,3,2025-10-26,Executed,0
576,2398,2025-02-19,Failed Asylum,17,,Appealed,0
577,104408,2025-04-14,Criminal Offense,16,,Appealed,0
578,12329,2025-01-11,Other,1,,Cancelled,0
579,11309,2025-10-11,Trafficking Involvement,17,,Appealed,0
580,133613,2025-02-27,Visa Overstay,3,,Cancelled,1
581,59543,2025-08-21,Criminal Offense,1,2025-10-03,Executed,0
582,16532,2025-09-07,Criminal Offense,1,2025-11-02,Executed,0
583,144379,2025-10-05,Failed Asylum,19,2025-12-03,Executed,0
584,21773,2025-10-11,Other,1,2025-12-23,Executed,0
585,41926,2025-02-10,Unauthorized Work,21,,Appealed,0
586,77053,2025-04-25,Criminal Offense,16,,Issued,0
587,30391,2025-12-01,Visa Overstay,3,,Appealed,0
588,111816,2025-02-14,Failed Asylum,16,2025-02-27,Executed,1
589,70133,2025-05-10,Visa Overstay,19,,Issued,0
590,128250,2025-10-09,Visa Overstay,2,2025-12-25,Executed,0
591,127893,2025-04-28,Failed Asylum,19,2025-07-23,Executed,0
592,143047,2025-10-15,Fraudulent Documents,25,,Cancelled,1
593,1611,2025-05-14,Security Threat,5,2025-08-12,Executed,0
594,111206,2025-01-07,Other,1,,Cancelled,0
595,6442,2025-12-21,Visa Overstay,18,,Issued,1
596,51767,2025-09-26,Visa Overstay,30,2025-12-02,Executed,0
597,80087,2025-01-18,Failed Asylum,22,,Issued,0
598,96148,2025-09-07,Failed Asylum,3,,Stayed,0
599,35382,2025-05-27,Fraudulent Documents,24,,Appealed,1
600,62366,2025-02-26,Visa Overstay,1,,Appealed,1
601,68185,2025-08-20,Failed Asylum,3,2025-09-18,Executed,0
602,82016,2025-03-21,Visa Overstay,1,,Appealed,0
603,136309,2025-01-07,Fraudulent Documents,1,,Issued,0
604,145152,2025-08-27,Visa Overstay,3,2025-09-23,Executed,0
605,121256,2025-09-11,Criminal Offense,19,,Stayed,0
606,713,2025-07-06,Visa Overstay,3,2025-09-20,Executed,0
607,59677,2025-11-02,Failed Asylum,17,2025-11-25,Executed,0
608,85106,2025-09-20,Visa Overstay,2,2025-12-18,Executed,0
609,140898,2025-12-11,Visa Overstay,2,,Issued,0
610,10685,2025-12-20,Criminal Offense,3,,Cancelled,0
611,73441,2025-08-24,Visa Overstay,4,,Cancelled,0
612,148997,2025-11-19,Failed Asylum,3,,Stayed,0
613,96615,2025-06-26,Unauthorized Work,19,2025-08-01,Executed,0
614,16845,2025-07-23,Failed Asylum,3,,Stayed,0
615,1990,2025-04-25,Trafficking Involvement,17,,Appealed,0
616,51969,2025-04-22,Criminal Offense,19,,Issued,0
617,149381,2025-05-08,Visa Overstay,1,,Appealed,0
618,122542,2025-04-25,Fraudulent Documents,2,2025-05-05,Executed,0
619,1201,2025-02-01,Trafficking Involvement,20,,Cancelled,0
620,44633,2025-07-04,Visa Overstay,19,,Appealed,0
621,20907,2025-03-19,Failed Asylum,3,,Appealed,0
622,16870,2025-04-20,Failed Asylum,17,,Appealed,0
623,40202,2025-09-13,Visa Overstay,1,,Cancelled,0
624,71789,2025-12-12,Visa Overstay,1,,Issued,0
625,53638,2025-06-22,Failed Asylum,3,2025-09-17,Executed,0
626,53943,2025-09-14,Criminal Offense,5,,Issued,0
627,146795,2025-10-02,Visa Overstay,2,2025-11-28,Executed,1
628,1971,2025-11-16,Visa Overstay,3,,Issued,1
629,136115,2025-02-19,Failed Asylum,17,,Appealed,0
630,54382,2025-05-17,Visa Overstay,1,2025-05-27,Executed,1
631,148176,2025-09-09,Visa Overstay,3,,Appealed,0
632,44255,2025-04-13,Failed Asylum,3,,Stayed,0
633,8916,2025-06-25,Security Threat,18,,Issued,0
634,72394,2025-04-23,Failed Asylum,1,,Cancelled,0
635,94313,2025-03-01,Other,1,2025-05-28,Executed,1
636,54879,2025-05-23,Failed Asylum,1,2025-07-24,Executed,0
637,2329,2025-03-13,Visa Overstay,6,2025-04-11,Executed,0
638,75201,2025-05-07,Criminal Offense,2,,Stayed,0
639,103190,2025-09-25,Visa Overstay,1,,Issued,0
640,137117,2025-04-14,Criminal Offense,1,,Issued,0
641,9631,2025-06-11,Failed Asylum,17,2025-08-21,Executed,0
642,134818,2025-12-25,Unauthorized Work,20,,Stayed,0
643,25269,2025-07-25,Visa Overstay,1,,Stayed,0
644,56721,2025-02-23,Criminal Offense,1,,Issued,0
645,87968,2025-11-28,Visa Overstay,1,,Appealed,1
646,139751,2025-08-02,Criminal Offense,8,2025-08-10,Executed,0
647,90941,2025-07-01,Unauthorized Work,18,,Appealed,0
648,85391,2025-01-11,Visa Overstay,17,,Issued,0
649,84162,2025-03-26,Visa Overstay,2,,Stayed,0
650,58776,2025-07-15,Visa Overstay,1,2025-10-03,Executed,1
651,138659,2025-05-09,Failed Asylum,3,,Cancelled,0
652,3717,2025-01-13,Security Threat,1,,Appealed,0
653,8863,2025-10-07,Trafficking Involvement,6,,Appealed,0
654,36970,2025-08-21,Visa Overstay,1,2025-10-25,Executed,0
655,63007,2025-11-15,Visa Overstay,1,2025-12-11,Executed,1
656,86757,2025-02-15,Failed Asylum,23,2025-02-28,Executed,0
657,1884,2025-09-22,Visa Overstay,23,2025-11-14,Executed,1
658,4565,2025-03-18,Failed Asylum,22,,Stayed,0
659,26541,2025-05-07,Fraudulent Documents,18,,Appealed,0
660,129081,2025-06-13,Unauthorized Work,3,,Issued,0
661,146945,2025-07-03,Failed Asylum,3,,Stayed,0
662,144136,2025-12-11,Failed Asylum,3,,Issued,0
663,144553,2025-07-26,Trafficking Involvement,1,,Stayed,0
664,42019,2025-06-03,Visa Overstay,18,,Stayed,1
665,118257,2025-12-07,Criminal Offense,5,,Cancelled,0
666,50101,2025-01-25,Fraudulent Documents,21,2025-04-04,Executed,1
667,35118,2025-07-13,Unauthorized Work,1,,Appealed,0
668,23929,2025-01-15,Trafficking Involvement,1,2025-03-22,Executed,0
669,52146,2025-02-05,Visa Overstay,3,,Stayed,0
670,14131,2025-06-01,Visa Overstay,1,,Appealed,1
671,4232,2025-12-14,Failed Asylum,1,,Issued,0
672,52805,2025-09-01,Visa Overstay,1,,Issued,1
673,147458,2025-01-08,Failed Asylum,18,2025-01-22,Executed,1
674,102228,2025-10-01,Criminal Offense,1,,Stayed,0
675,50919,2025-02-23,Other,18,,Stayed,0
676,137021,2025-04-20,Other,17,2025-05-18,Executed,0
677,121706,2025-01-05,Criminal Offense,1,,Cancelled,0
678,46465,2025-03-22,Visa Overstay,1,,Issued,1
679,1679,2025-07-19,Visa Overstay,2,2025-10-17,Executed,0
680,44860,2025-10-19,Visa Overstay,3,,Appealed,1
681,59255,2025-07-18,Visa Overstay,1,,Appealed,1
682,138588,2025-09-21,Failed Asylum,42,,Issued,0
683,107641,2025-08-16,Failed Asylum,3,,Appealed,0
684,77907,2025-08-11,Visa Overstay,17,,Appealed,0
685,140026,2025-09-22,Fraudulent Documents,1,2025-10-08,Executed,0
686,36068,2025-09-27,Criminal Offense,6,,Issued,0
687,19334,2025-07-28,Failed Asylum,41,2025-10-17,Executed,0
688,133571,2025-09-19,Failed Asylum,18,,Issued,0
689,37626,2025-03-03,Failed Asylum,3,,Cancelled,0
690,95505,2025-01-02,Visa Overstay,4,2025-02-10,Executed,0
691,22662,2025-11-24,Criminal Offense,3,,Cancelled,0
692,77843,2025-05-27,Unauthorized Work,28,2025-07-15,Executed,0
693,142714,2025-10-12,Failed Asylum,3,2025-11-19,Executed,0
694,26137,2025-12-28,Failed Asylum,22,,Appealed,0
695,47438,2025-09-06,Fraudulent Documents,6,2025-09-25,Executed,0
696,116281,2025-03-26,Failed Asylum,3,2025-06-02,Executed,0
697,116698,2025-10-05,Fraudulent Documents,48,2025-11-02,Executed,0
698,27292,2025-06-21,Unauthorized Work,17,,Stayed,0
699,40919,2025-02-26,Visa Overstay,17,2025-03-11,Executed,0
700,33749,2025-01-02,Failed Asylum,16,,Cancelled,1
701,138680,2025-06-13,Failed Asylum,3,2025-08-15,Executed,0
702,81025,2025-04-13,Visa Overstay,6,,Stayed,0
703,130830,2025-12-03,Visa Overstay,4,,Issued,1
704,47127,2025-05-28,Criminal Offense,22,2025-08-14,Executed,1
705,31927,2025-03-27,Failed Asylum,19,,Stayed,0
706,62896,2025-02-12,Security Threat,1,,Issued,0
707,81737,2025-01-23,Trafficking Involvement,6,,Issued,0
708,138910,2025-12-20,Visa Overstay,1,,Issued,0
709,92041,2025-01-02,Trafficking Involvement,6,2025-02-14,Executed,0
710,13620,2025-10-02,Visa Overstay,2,,Issued,0
711,28560,2025-12-20,Visa Overstay,1,,Issued,1
712,87366,2025-12-22,Other,23,,Issued,0
713,22863,2025-01-17,Criminal Offense,5,2025-02-02,Executed,0
714,146496,2025-01-27,Visa Overstay,1,,Issued,0
715,11846,2025-05-07,Failed Asylum,22,,Appealed,0
716,130343,2025-01-16,Trafficking Involvement,3,2025-04-12,Executed,0
717,95049,2025-03-08,Fraudulent Documents,1,,Appealed,0
718,36054,2025-01-22,Visa Overstay,42,,Appealed,0
719,128902,2025-01-06,Other,3,,Issued,0
720,134411,2025-08-11,Security Threat,1,2025-09-01,Executed,0
721,100890,2025-05-06,Failed Asylum,1,2025-05-22,Executed,0
722,118298,2025-01-20,Fraudulent Documents,3,,Stayed,0
723,16291,2025-08-07,Fraudulent Documents,1,,Issued,0
724,55895,2025-05-28,Visa Overstay,1,,Issued,1
725,61545,2025-04-06,Criminal Offense,28,2025-06-06,Executed,0
726,43708,2025-09-04,Visa Overstay,44,,Issued,0
727,92792,2025-11-01,Visa Overstay,30,,Issued,1
728,111922,2025-07-08,Visa Overstay,2,,Issued,0
729,104102,2025-06-09,Failed Asylum,16,,Appealed,0
730,20483,2025-06-19,Failed Asylum,17,2025-08-05,Executed,0
731,149642,2025-04-10,Security Threat,22,2025-05-26,Executed,0
732,57420,2025-10-16,Visa Overstay,1,,Appealed,1
733,87001,2025-05-21,Criminal Offense,1,2025-06-11,Executed,0
734,32588,2025-06-04,Unauthorized Work,16,,Cancelled,0
735,73058,2025-04-11,Fraudulent Documents,5,,Stayed,1
736,148446,2025-01-09,Criminal Offense,3,,Issued,0
737,118891,2025-09-21,Unauthorized Work,3,,Stayed,0
738,23238,2025-11-17,Visa Overstay,19,,Stayed,0
739,135862,2025-11-18,Failed Asylum,42,,Appealed,0
740,44361,2025-03-17,Visa Overstay,3,2025-06-06,Executed,0
741,101410,2025-11-23,Trafficking Involvement,5,,Stayed,0
742,27637,2025-07-10,Visa Overstay,21,,Cancelled,1
743,11909,2025-07-09,Unauthorized Work,1,,Issued,0
744,60895,2025-04-19,Failed Asylum,17,,Appealed,0
745,113294,2025-04-21,Visa Overstay,16,,Appealed,1
746,109836,2025-09-11,Visa Overstay,3,,Stayed,0
747,9140,2025-11-19,Unauthorized Work,3,,Issued,0
748,49990,2025-11-14,Visa Overstay,1,,Cancelled,0
749,130456,2025-11-28,Fraudulent Documents,1,,Stayed,0
750,74979,2025-09-03,Other,17,2025-11-29,Executed,0
751,65733,2025-09-04,Criminal Offense,48,,Stayed,0
752,39638,2025-07-08,Visa Overstay,1,,Cancelled,0
753,54328,2025-08-17,Visa Overstay,43,,Issued,1
754,5334,2025-10-07,Fraudulent Documents,27,,Appealed,0
755,134935,2025-07-02,Visa Overstay,20,,Stayed,0
756,103776,2025-05-04,Visa Overstay,2,,Stayed,0
757,100156,2025-04-21,Visa Overstay,1,2025-07-17,Executed,0
758,101233,2025-03-03,Security Threat,5,,Appealed,0
759,8791,2025-12-24,Failed Asylum,3,,Stayed,0
760,143740,2025-04-09,Unauthorized Work,1,2025-06-24,Executed,0
761,135966,2025-10-16,Visa Overstay,1,,Issued,0
762,126850,2025-06-10,Visa Overstay,1,,Appealed,1
763,103491,2025-02-26,Criminal Offense,4,2025-04-11,Executed,0
764,15880,2025-10-16,Visa Overstay,1,2025-11-03,Executed,0
765,124685,2025-01-17,Visa Overstay,3,2025-03-16,Executed,1
766,15930,2025-01-02,Visa Overstay,1,,Issued,0
767,58554,2025-10-06,Failed Asylum,3,,Cancelled,0
768,32985,2025-12-26,Failed Asylum,18,,Stayed,1
769,140071,2025-11-26,Failed Asylum,1,,Cancelled,0
770,44669,2025-11-24,Unauthorized Work,1,,Issued,0
771,66308,2025-04-17,Failed Asylum,16,2025-05-20,Executed,0
772,129479,2025-07-05,Trafficking Involvement,3,,Appealed,0
773,59939,2025-02-13,Unauthorized Work,1,,Stayed,0
774,713,2025-07-02,Failed Asylum,3,,Stayed,0
775,4062,2025-03-08,Visa Overstay,1,,Stayed,0
776,137874,2025-01-20,Failed Asylum,3,,Stayed,1
777,105302,2025-04-26,Criminal Offense,6,,Issued,0
778,113464,2025-02-15,Unauthorized Work,18,,Appealed,0
779,37454,2025-08-28,Failed Asylum,18,,Appealed,0
780,89086,2025-07-03,Fraudulent Documents,6,,Appealed,0
781,120092,2025-09-20,Trafficking Involvement,20,,Appealed,0
782,83207,2025-05-19,Failed Asylum,42,2025-06-23,Executed,0
783,135552,2025-01-05,Criminal Offense,1,,Stayed,0
784,47984,2025-11-08,Security Threat,6,,Issued,0
785,26533,2025-11-05,Failed Asylum,3,,Stayed,0
786,144759,2025-05-01,Failed Asylum,22,,Appealed,0
787,88306,2025-06-08,Trafficking Involvement,2,,Stayed,0
788,92492,2025-10-08,Visa Overstay,8,,Stayed,0
789,105359,2025-07-13,Visa Overstay,1,2025-09-30,Executed,0
790,115500,2025-01-24,Criminal Offense,2,2025-02-09,Executed,0
791,29528,2025-10-06,Visa Overstay,18,,Stayed,0
792,13083,2025-12-27,Failed Asylum,16,,Issued,0
793,6987,2025-12-01,Visa Overstay,17,,Appealed,0
794,143947,2025-07-20,Security Threat,1,,Stayed,0
795,107675,2025-02-01,Fraudulent Documents,19,,Issued,1
796,35884,2025-02-13,Unauthorized Work,3,,Appealed,1
797,131613,2025-02-19,Failed Asylum,3,,Cancelled,0
798,11335,2025-07-02,Fraudulent Documents,17,2025-07-19,Executed,1
799,83884,2025-11-21,Visa Overstay,3,,Issued,0
800,103937,2025-01-27,Visa Overstay,18,2025-02-19,Executed,0
801,75353,2025-06-12,Criminal Offense,1,2025-07-16,Executed,0
802,147504,2025-03-07,Failed Asylum,41,2025-04-04,Executed,0
803,70487,2025-11-20,Failed Asylum,3,2025-12-31,Executed,0
804,105965,2025-03-11,Failed Asylum,3,,Cancelled,0
805,50702,2025-10-03,Security Threat,3,,Appealed,0
806,123353,2025-04-20,Failed Asylum,3,,Issued,0
807,4167,2025-08-27,Trafficking Involvement,22,2025-11-09,Executed,0
808,10290,2025-07-21,Failed Asylum,30,,Issued,0
809,31717,2025-10-05,Failed Asylum,3,,Appealed,0
810,109901,2025-08-22,Visa Overstay,3,2025-09-10,Executed,1
811,75090,2025-07-19,Failed Asylum,3,,Appealed,0
812,100907,2025-11-18,Visa Overstay,1,,Stayed,0
813,116767,2025-02-19,Visa Overstay,1,,Issued,0
814,60854,2025-11-13,Failed Asylum,1,,Issued,0
815,123161,2025-09-18,Visa Overstay,10,2025-09-28,Executed,0
816,38272,2025-08-14,Failed Asylum,3,2025-08-27,Executed,1
817,23759,2025-02-14,Visa Overstay,1,,Cancelled,0
818,109526,2025-04-05,Failed Asylum,8,2025-05-24,Executed,0
819,101326,2025-04-19,Fraudulent Documents,3,,Stayed,0
820,55987,2025-02-11,Failed Asylum,16,2025-02-25,Executed,0
821,127064,2025-06-02,Visa Overstay,1,2025-08-19,Executed,0
822,63929,2025-12-17,Failed Asylum,3,,Appealed,1
