claim_id,traveler_id,filing_date,claim_basis,origin_country_id,status,decision_date,assigned_officer,dependents_count
369,8094,2025-07-28,Religious,3,Interview Scheduled,,Tariq Chaudhry,3
370,136981,2025-07-16,War,3,Interview Scheduled,,Waqas Bukhari,2
371,64806,2025-09-13,Political,3,Appealed,2025-12-10,Irfan Sethi,0
372,14389,2025-01-22,War,18,Denied,2025-03-20,Asad Bukhari,0
373,118133,2025-11-16,Persecution,3,Under Review,,Naveed Bukhari,0
374,104161,2025-10-03,Gender-Based,3,Filed,,Amjad Paracha,4
375,72284,2025-05-19,Persecution,3,Approved,2025-08-11,Fahad Riaz,1
376,82643,2025-08-14,Political,3,Under Review,,Lubna Chaudhry,1
377,78674,2025-08-19,Religious,17,Under Review,,Asad Lodhi,1
378,110179,2025-05-06,War,42,Approved,2025-10-09,Shazia Akhtar,2
379,35420,2025-05-17,Religious,3,Denied,2025-11-09,Irfan Gondal,0
380,103276,2025-04-21,War,3,Appealed,2025-07-23,Saima Sethi,5
381,36699,2025-06-05,Ethnic,3,Under Review,,Kamran Paracha,0
382,76601,2025-10-20,Ethnic,17,Under Review,,Tahira Akhtar,1
383,10031,2025-10-04,Political,2,Under Review,,Tahira Chaudhry,0
384,142589,2025-02-03,War,17,Approved,2025-06-11,Shazia Mahmood,2
385,145065,2025-02-05,Political,3,Interview Scheduled,,Hina Bukhari,2
386,34808,2025-01-20,War,22,Denied,2025-05-24,Bilal Riaz,0
387,51096,2025-08-18,Political,17,Filed,,Hina Riaz,1
388,99321,2025-03-17,War,16,Approved,2025-08-10,Rashid Akhtar,5
389,24584,2025-08-15,War,3,Interview Scheduled,,Shazia Chaudhry,0
390,56502,2025-03-23,Religious,1,Denied,2025-07-17,Naveed Riaz,2
391,106509,2025-12-08,Persecution,22,Interview Scheduled,,Bilal Chaudhry,0
392,9976,2025-10-22,Ethnic,1,Interview Scheduled,,Zafar Lodhi,0
393,13302,2025-11-18,Persecution,3,Filed,,Zafar Mahmood,2
394,47070,2025-08-02,War,19,Filed,,Irfan Lodhi,4
395,57253,2025-01-17,Persecution,41,Withdrawn,2025-06-05,Asad Bukhari,3
396,27034,2025-11-17,Persecution,16,Under Review,,Uzma Paracha,1
397,23925,2025-05-17,War,3,Denied,2025-11-05,Uzma Lodhi,0
398,82457,2025-05-10,Political,17,Interview Scheduled,,Asad Paracha,0
399,17235,2025-03-07,War,18,Approved,2025-04-12,Zafar Riaz,2
400,61147,2025-02-06,War,16,Under Review,,Uzma Lodhi,0
401,123250,2025-06-01,Political,3,Approved,2025-09-25,Hina Chaudhry,2
402,119542,2025-05-12,Ethnic,3,Denied,2025-08-16,Kamran Mahmood,0
403,94450,2025-06-14,Religious,3,Interview Scheduled,,Naveed Sethi,0
404,97730,2025-08-19,Ethnic,41,Appealed,2025-10-18,Samina Mahmood,2
405,55416,2025-01-27,Ethnic,22,Under Review,,Amjad Chaudhry,5
406,145416,2025-03-27,Persecution,2,Filed,,Waqas Riaz,4
407,148008,2025-04-20,Ethnic,22,Denied,2025-08-11,Uzma Lodhi,0
408,27009,2025-02-14,War,3,Interview Scheduled,,Asad Gondal,4
409,96299,2025-05-19,Persecution,6,Denied,2025-11-06,Kamran Sethi,2
410,138542,2025-05-17,Ethnic,42,Withdrawn,2025-10-07,Samina Gondal,3
411,36805,2025-10-10,War,3,Under Review,,Tahira Lodhi,0
412,51872,2025-09-04,War,3,Approved,2025-11-19,Zafar Riaz,0
413,138965,2025-02-18,Persecution,1,Filed,,Amjad Gondal,3
414,59506,2025-02-10,Ethnic,3,Under Review,,Waqas Syed,4
415,22285,2025-04-22,Persecution,12,Withdrawn,2025-07-19,Nadia Riaz,4
416,136857,2025-08-03,Persecution,3,Appealed,2025-12-11,Zafar Paracha,0
417,55514,2025-06-27,Political,48,Approved,2025-12-04,Shazia Syed,2
418,136428,2025-06-26,Gender-Based,3,Denied,2025-11-11,Lubna Paracha,1
419,127103,2025-01-06,War,3,Approved,2025-06-16,Tahira Akhtar,1
420,116135,2025-02-04,Political,3,Interview Scheduled,,Irfan Sethi,5
421,95549,2025-08-06,Political,3,Approved,2025-11-08,Samina Akhtar,1
422,26935,2025-04-11,War,18,Appealed,2025-09-05,Nadia Mahmood,5
423,11163,2025-07-28,Gender-Based,44,Under Review,,Bilal Riaz,3
424,113079,2025-06-28,Political,18,Appealed,2025-10-09,Nadia Sethi,2
425,143871,2025-03-04,Ethnic,3,Appealed,2025-05-20,Rashid Sethi,0
426,92938,2025-03-09,Ethnic,22,Under Review,,Zafar Gondal,3
427,104939,2025-03-27,Ethnic,17,Filed,,Uzma Mahmood,2
428,100411,2025-07-04,Ethnic,3,Filed,,Shazia Lodhi,6
429,56866,2025-01-17,Other,3,Interview Scheduled,,Naveed Gondal,0
430,77917,2025-03-25,Political,3,Under Review,,Kamran Chaudhry,1
431,25049,2025-02-11,War,19,Filed,,Samina Paracha,1
432,53564,2025-12-06,Persecution,3,Under Review,,Zafar Syed,0
433,39888,2025-04-23,War,18,Filed,,Saima Chaudhry,1
434,92794,2025-02-24,War,1,Approved,2025-03-28,Bilal Paracha,0
435,130812,2025-03-01,Ethnic,42,Approved,2025-04-11,Fahad Lodhi,2
436,141466,2025-05-20,Persecution,16,Denied,2025-08-14,Kamran Riaz,1
437,52610,2025-11-01,Political,3,Under Review,,Uzma Mahmood,0
438,14165,2025-02-28,Political,41,Under Review,,Rashid Sethi,0
439,41309,2025-10-10,Gender-Based,1,Denied,2025-12-22,Waqas Bukhari,0
440,2260,2025-08-10,Persecution,3,Under Review,,Nadia Akhtar,4
441,67205,2025-10-14,Other,2,Under Review,,Uzma Paracha,2
442,115695,2025-05-23,Political,3,Denied,2025-10-29,Sobia Akhtar,3
443,24083,2025-12-26,Persecution,19,Under Review,,Tariq Akhtar,6
444,133135,2025-07-07,War,17,Appealed,2025-11-03,Rashid Sethi,0
445,81670,2025-10-18,War,18,Under Review,,Amjad Paracha,3
446,811,2025-01-02,Persecution,1,Denied,2025-04-02,Saima Sethi,3
447,131559,2025-01-09,Other,3,Approved,2025-07-05,Tariq Lodhi,1
448,1573,2025-02-18,Ethnic,3,Approved,2025-04-18,Nadia Paracha,1
449,22529,2025-08-17,War,3,Under Review,,Irfan Sethi,1
450,146915,2025-12-18,Persecution,17,Under Review,,Tariq Sethi,0
451,13294,2025-02-10,War,3,Denied,2025-05-24,Tahira Syed,3
452,14164,2025-06-13,Persecution,3,Interview Scheduled,,Rashid Lodhi,2
453,50744,2025-11-05,Religious,1,Denied,2025-12-18,Waqas Paracha,0
454,130994,2025-09-24,War,17,Interview Scheduled,,Nadia Gondal,6
455,148233,2025-12-12,War,3,Under Review,,Fahad Mahmood,2
456,27200,2025-11-01,Political,18,Under Review,,Hina Riaz,1
457,80420,2025-01-15,Political,3,Approved,2025-03-17,Asad Syed,1
458,62887,2025-07-25,War,17,Withdrawn,2025-09-21,Tariq Syed,0
459,120754,2025-12-19,War,16,Interview Scheduled,,Asad Riaz,2
460,77596,2025-08-03,Political,3,Denied,2025-11-28,Amjad Gondal,0
461,21151,2025-09-02,Political,3,Under Review,,Asad Mahmood,0
462,35703,2025-10-23,Other,3,Approved,2025-11-26,Tariq Bukhari,1
463,66571,2025-04-16,Other,41,Approved,2025-09-09,Samina Bukhari,0
464,14198,2025-10-20,Political,3,Under Review,,Kamran Bukhari,5
465,139206,2025-04-21,Persecution,19,Interview Scheduled,,Fahad Riaz,3
466,75235,2025-01-01,War,18,Denied,2025-06-08,Nadia Riaz,0
467,129750,2025-04-11,Ethnic,3,Appealed,2025-09-15,Irfan Bukhari,0
468,123746,2025-12-07,War,41,Interview Scheduled,,Kamran Syed,0
469,90629,2025-01-10,War,3,Filed,,Nadia Lodhi,0
470,44207,2025-12-03,Ethnic,16,Under Review,,Samina Riaz,0
471,70006,2025-04-07,Persecution,3,Interview Scheduled,,Fahad Chaudhry,2
472,136747,2025-08-27,Ethnic,3,Filed,,Hina Akhtar,3
473,12887,2025-10-13,War,18,Interview Scheduled,,Zafar Chaudhry,2
474,111784,2025-12-23,Gender-Based,1,Under Review,,Lubna Mahmood,1
475,70335,2025-04-10,War,3,Appealed,2025-09-07,Amjad Paracha,0
476,119704,2025-02-14,Religious,17,Filed,,Bilal Chaudhry,5
477,30610,2025-03-28,Ethnic,17,Appealed,2025-05-30,Nadia Lodhi,0
478,55977,2025-04-02,Persecution,3,Filed,,Fahad Lodhi,1
479,141040,2025-03-05,Political,3,Interview Scheduled,,Tariq Bukhari,0
480,20766,2025-10-14,Ethnic,3,Under Review,,Irfan Sethi,1
481,26547,2025-01-18,Ethnic,18,Filed,,Shazia Akhtar,3
482,17679,2025-08-14,War,18,Interview Scheduled,,Lubna Chaudhry,4
483,50482,2025-03-06,Persecution,16,Denied,2025-05-07,Tahira Sethi,1
484,135011,2025-06-26,War,19,Appealed,2025-12-03,Naveed Lodhi,2
485,76480,2025-07-10,Persecution,3,Approved,2025-10-20,Asad Akhtar,6
486,10371,2025-12-19,Political,3,Under Review,,Tariq Riaz,1
487,124470,2025-11-02,War,3,Approved,2025-12-07,Nadia Akhtar,3
488,103687,2025-10-22,War,23,Under Review,,Rashid Gondal,2
489,46494,2025-03-12,Other,3,Withdrawn,2025-06-30,Amjad Gondal,0
490,33527,2025-10-14,Gender-Based,41,Under Review,,Asad Syed,3
491,77221,2025-05-02,Gender-Based,19,Approved,2025-06-23,Bilal Gondal,1
492,47646,2025-04-20,Religious,3,Filed,,Kamran Chaudhry,0
493,19881,2025-04-16,War,3,Interview Scheduled,,Hina Mahmood,4
494,21871,2025-03-15,War,18,Filed,,Asad Riaz,3
495,119052,2025-02-13,War,3,Under Review,,Zafar Syed,3
496,25544,2025-09-28,Ethnic,3,Denied,2025-11-27,Zafar Bukhari,1
497,47199,2025-02-18,War,22,Appealed,2025-03-26,Naveed Sethi,0
498,133832,2025-02-01,Persecution,2,Filed,,Irfan Chaudhry,0
499,30062,2025-04-20,War,3,Under Review,,Zafar Mahmood,1
500,77757,2025-11-22,Persecution,18,Under Review,,Uzma Lodhi,1
501,95202,2025-10-20,Other,6,Under Review,,Samina Chaudhry,4
502,55217,2025-08-26,Ethnic,23,Filed,,Uzma Syed,1
503,93326,2025-09-16,Political,17,Denied,2025-10-29,Rashid Gondal,0
504,35765,2025-10-09,Gender-Based,3,Under Review,,Zafar Bukhari,0
505,82206,2025-06-01,Persecution,19,Denied,2025-07-21,Naveed Akhtar,3
506,46272,2025-09-24,Religious,16,Under Review,,Shazia Riaz,0
507,64515,2025-03-08,War,3,Filed,,Uzma Chaudhry,1
508,141468,2025-09-11,War,17,Under Review,,Shazia Chaudhry,4
509,145703,2025-04-08,Gender-Based,1,Filed,,Bilal Chaudhry,1
510,4938,2025-07-23,Religious,22,Under Review,,Saima Syed,1
511,136365,2025-03-21,Political,3,Under Review,,Uzma Riaz,0
512,43939,2025-02-24,Religious,3,Under Review,,Amjad Paracha,2
513,147595,2025-06-06,Religious,48,Under Review,,Kamran Akhtar,0
514,80998,2025-05-05,Religious,3,Appealed,2025-09-07,Uzma Chaudhry,4
515,120297,2025-02-17,Political,3,Denied,2025-07-07,Irfan Riaz,4
516,128264,2025-01-11,War,3,Filed,,Tariq Paracha,0
517,89742,2025-04-17,Other,3,Under Review,,Fahad Syed,1
518,1180,2025-12-14,Ethnic,3,Under Review,,Samina Riaz,0
519,8141,2025-02-05,Religious,3,Interview Scheduled,,Fahad Akhtar,1
520,3992,2025-07-07,War,3,Approved,2025-10-22,Fahad Sethi,1
521,4350,2025-02-18,War,3,Approved,2025-03-28,Asad Sethi,1
522,139917,2025-11-24,War,18,Interview Scheduled,,Naveed Akhtar,6
523,26329,2025-06-14,War,16,Under Review,,Hina Chaudhry,2
524,128387,2025-04-13,Political,3,Denied,2025-06-12,Asad Bukhari,2
525,136249,2025-12-02,Political,3,Under Review,,Sobia Bukhari,1
526,55631,2025-04-14,War,3,Filed,,Saima Sethi,2
527,105720,2025-02-05,Ethnic,1,Approved,2025-06-22,Fahad Akhtar,0
528,38363,2025-10-01,Religious,1,Under Review,,Sobia Gondal,0
529,11848,2025-04-14,Political,3,Under Review,,Sobia Akhtar,5
530,149474,2025-09-11,Persecution,3,Under Review,,Zafar Chaudhry,3
531,110067,2025-05-18,Political,16,Filed,,Hina Mahmood,1
532,128524,2025-11-23,Persecution,19,Filed,,Waqas Lodhi,1
533,134611,2025-02-24,Political,17,Approved,2025-06-02,Fahad Sethi,0
534,112086,2025-09-17,War,18,Approved,2025-11-10,Zafar Akhtar,4
535,147037,2025-02-09,Gender-Based,1,Denied,2025-06-15,Nadia Gondal,0
536,12783,2025-07-21,Political,3,Approved,2025-08-30,Zafar Gondal,0
537,16582,2025-10-17,War,3,Under Review,,Zafar Syed,1
538,142549,2025-04-07,Religious,3,Interview Scheduled,,Waqas Lodhi,1
539,31730,2025-06-19,Ethnic,3,Appealed,2025-07-21,Sobia Bukhari,1
540,107636,2025-08-26,Ethnic,1,Under Review,,Hina Gondal,2
541,100662,2025-01-10,Political,18,Approved,2025-06-11,Shazia Sethi,2
542,20656,2025-03-13,Political,3,Interview Scheduled,,Fahad Sethi,3
543,100265,2025-04-10,Gender-Based,6,Appealed,2025-07-16,Irfan Chaudhry,0
544,10993,2025-06-02,War,17,Appealed,2025-07-17,Naveed Bukhari,6
545,25121,2025-05-13,Ethnic,3,Denied,2025-07-19,Zafar Syed,0
546,92489,2025-05-11,Political,1,Denied,2025-06-15,Uzma Mahmood,0
547,45195,2025-08-17,Persecution,3,Under Review,,Sobia Paracha,0
548,47184,2025-11-11,Political,3,Under Review,,Naveed Chaudhry,0
549,12490,2025-10-01,Persecution,3,Denied,2025-12-06,Tariq Akhtar,3
550,143372,2025-05-10,Ethnic,3,Filed,,Samina Akhtar,4
551,104044,2025-09-27,War,19,Under Review,,Irfan Syed,0
552,59542,2025-10-14,War,3,Under Review,,Amjad Chaudhry,1
553,64157,2025-02-23,War,3,Under Review,,Tariq Sethi,0
554,14026,2025-01-20,War,3,Interview Scheduled,,Kamran Gondal,5
555,118342,2025-06-20,Ethnic,22,Withdrawn,2025-12-02,Shazia Sethi,3
556,58180,2025-11-28,War,18,Under Review,,Bilal Lodhi,0
557,57843,2025-08-11,Other,3,Under Review,,Irfan Gondal,0
558,137178,2025-07-05,Political,48,Under Review,,Lubna Sethi,0
559,2003,2025-07-05,Ethnic,42,Filed,,Tahira Riaz,5
560,8731,2025-01-14,War,3,Denied,2025-05-08,Shazia Riaz,0
561,32200,2025-08-05,Persecution,16,Approved,2025-11-14,Shazia Akhtar,1
562,15678,2025-08-11,Other,17,Under Review,,Naveed Mahmood,4
563,32615,2025-11-05,War,17,Under Review,,Amjad Lodhi,4
564,132893,2025-04-01,Ethnic,23,Filed,,Asad Mahmood,0
565,134711,2025-01-21,Political,19,Filed,,Tariq Akhtar,4
566,62661,2025-06-08,Persecution,3,Approved,2025-10-03,Tariq Lodhi,2
567,126977,2025-10-04,Persecution,19,Filed,,Sobia Sethi,0
568,33697,2025-02-13,Persecution,17,Appealed,2025-08-10,Tariq Lodhi,3
569,8887,2025-09-14,Persecution,3,Approved,2025-10-30,Uzma Paracha,0
570,61081,2025-07-25,Persecution,6,Filed,,Zafar Mahmood,0
571,104749,2025-11-21,War,3,Under Review,,Tariq Riaz,1
572,57060,2025-07-12,War,3,Approved,2025-11-26,Asad Paracha,3
573,125095,2025-09-14,Persecution,3,Under Review,,Saima Lodhi,0
574,138586,2025-05-23,War,3,Denied,2025-10-09,Lubna Paracha,0
575,104146,2025-12-28,War,16,Filed,,Fahad Gondal,1
576,148623,2025-04-23,Gender-Based,18,Denied,2025-05-27,Bilal Akhtar,0
577,88968,2025-02-12,War,3,Interview Scheduled,,Naveed Gondal,1
578,143734,2025-12-20,Persecution,16,Under Review,,Shazia Sethi,3
579,76229,2025-09-08,Persecution,3,Under Review,,Fahad Riaz,5
580,125042,2025-04-27,Religious,3,Filed,,Waqas Riaz,2
581,61477,2025-12-19,Religious,3,Interview Scheduled,,Amjad Syed,3
582,64079,2025-06-04,Gender-Based,18,Approved,2025-11-16,Zafar Sethi,1
583,23263,2025-12-04,War,1,Under Review,,Tahira Sethi,2
584,13516,2025-09-07,Religious,19,Under Review,,Fahad Bukhari,0
585,81334,2025-10-14,Religious,16,Under Review,,Sobia Syed,3
586,62201,2025-07-04,Persecution,3,Appealed,2025-10-03,Tariq Paracha,0
587,123160,2025-02-15,War,3,Under Review,,Nadia Lodhi,2
588,15606,2025-12-02,Political,18,Under Review,,Zafar Lodhi,2
589,42449,2025-07-16,Persecution,22,Approved,2025-11-09,Fahad Chaudhry,0
590,67086,2025-06-09,Other,18,Approved,2025-07-21,Lubna Syed,0
591,96186,2025-09-12,Persecution,3,Under Review,,Rashid Riaz,1
592,116580,2025-01-14,Persecution,3,Denied,2025-04-04,Nadia Gondal,0
593,86394,2025-09-13,Political,3,Under Review,,Sobia Chaudhry,3
594,93537,2025-03-11,Political,7,Filed,,Uzma Paracha,1
595,29249,2025-11-14,Ethnic,42,Interview Scheduled,,Nadia Bukhari,0
596,134248,2025-05-13,Persecution,41,Withdrawn,2025-09-26,Bilal Gondal,0
597,122333,2025-03-27,War,19,Denied,2025-07-20,Fahad Gondal,5
598,130637,2025-09-04,Religious,3,Filed,,Lubna Riaz,6
599,37443,2025-12-13,Political,3,Under Review,,Bilal Sethi,0
600,65678,2025-03-22,Ethnic,16,Denied,2025-06-19,Irfan Chaudhry,1
601,90544,2025-09-27,War,41,Filed,,Samina Chaudhry,1
602,141769,2025-03-17,War,22,Approved,2025-06-25,Kamran Bukhari,2
603,70873,2025-07-14,War,3,Under Review,,Uzma Paracha,5
604,61115,2025-04-26,War,1,Approved,2025-07-24,Shazia Syed,0
605,145795,2025-09-22,Political,2,Interview Scheduled,,Naveed Sethi,0
606,21724,2025-07-21,Persecution,3,Under Review,,Nadia Mahmood,0
607,106685,2025-08-28,Political,3,Denied,2025-12-21,Bilal Bukhari,2
608,90160,2025-11-09,War,22,Under Review,,Samina Gondal,1
609,102957,2025-03-12,War,3,Approved,2025-07-26,Irfan Akhtar,0
610,16424,2025-08-10,Persecution,3,Under Review,,Rashid Bukhari,0
611,131391,2025-04-22,Persecution,3,Filed,,Kamran Syed,2
612,97110,2025-09-04,War,18,Under Review,,Rashid Sethi,0
613,29348,2025-03-06,Ethnic,3,Under Review,,Irfan Gondal,1
614,100558,2025-09-06,Ethnic,22,Under Review,,Rashid Chaudhry,0
615,144389,2025-03-27,Political,19,Denied,2025-09-01,Irfan Bukhari,3
616,47987,2025-08-04,Religious,3,Under Review,,Tariq Bukhari,0
617,90822,2025-07-26,Religious,16,Approved,2025-12-01,Fahad Gondal,0
618,56535,2025-12-26,War,19,Under Review,,Uzma Akhtar,6
619,51989,2025-05-12,Persecution,1,Approved,2025-10-31,Nadia Akhtar,0
620,40784,2025-09-18,Political,3,Interview Scheduled,,Hina Sethi,3
621,137306,2025-01-17,War,3,Approved,2025-02-26,Nadia Paracha,1
622,88636,2025-08-28,Ethnic,41,Appealed,2025-11-13,Nadia Lodhi,2
623,148983,2025-12-13,Political,3,Under Review,,Lubna Paracha,2
624,10292,2025-07-01,Political,3,Withdrawn,2025-09-03,Tariq Paracha,0
625,69486,2025-10-18,Ethnic,17,Under Review,,Fahad Syed,1
626,100066,2025-02-28,Religious,3,Filed,,Nadia Chaudhry,0
627,101791,2025-06-06,Persecution,3,Approved,2025-11-02,Uzma Syed,0
628,130547,2025-04-08,Persecution,17,Under Review,,Tariq Chaudhry,0
629,4625,2025-06-12,Gender-Based,1,Approved,2025-08-03,Tariq Chaudhry,1
630,92189,2025-01-23,Ethnic,2,Withdrawn,2025-04-07,Nadia Paracha,0
631,76070,2025-02-27,Ethnic,42,Filed,,Samina Akhtar,1
632,43622,2025-12-06,War,3,Under Review,,Tariq Gondal,0
633,42526,2025-09-03,Persecution,18,Approved,2025-10-14,Nadia Syed,4
634,62005,2025-08-07,Gender-Based,3,Approved,2025-10-15,Nadia Bukhari,0
635,57721,2025-07-28,War,16,Denied,2025-09-06,Uzma Bukhari,5
636,131334,2025-08-01,Religious,2,Interview Scheduled,,Irfan Syed,0
637,26925,2025-10-17,Persecution,17,Under Review,,Asad Paracha,1
638,87702,2025-11-27,Political,3,Under Review,,Shazia Gondal,2
639,70478,2025-11-09,Persecution,3,Under Review,,Tariq Sethi,2
640,79753,2025-02-21,War,16,Appealed,2025-07-08,Sobia Akhtar,4
641,100752,2025-11-02,Persecution,16,Filed,,Shazia Akhtar,0
642,148118,2025-06-13,War,16,Interview Scheduled,,Kamran Syed,1
643,95342,2025-11-13,Ethnic,22,Under Review,,Bilal Chaudhry,0
644,100757,2025-12-13,Persecution,3,Under Review,,Samina Mahmood,2
645,53218,2025-12-20,Religious,18,Under Review,,Naveed Syed,2
646,70081,2025-07-26,Ethnic,19,Approved,2025-09-14,Shazia Lodhi,4
647,148308,2025-09-23,Persecution,17,Under Review,,Bilal Syed,3
648,104979,2025-04-21,Persecution,3,Approved,2025-08-14,Bilal Sethi,3
649,68267,2025-08-25,Ethnic,3,Filed,,Nadia Chaudhry,3
650,11924,2025-04-15,War,42,Withdrawn,2025-06-05,Amjad Bukhari,0
651,38404,2025-07-12,Ethnic,1,Filed,,Irfan Bukhari,2
652,77071,2025-02-14,Gender-Based,3,Approved,2025-05-27,Lubna Mahmood,2
653,70217,2025-01-28,Ethnic,17,Withdrawn,2025-03-13,Hina Riaz,4
654,143472,2025-03-26,Persecution,18,Filed,,Zafar Mahmood,2
655,75951,2025-07-01,Political,18,Under Review,,Uzma Chaudhry,3
656,145964,2025-11-26,Political,3,Under Review,,Kamran Lodhi,2
657,34296,2025-04-10,War,3,Denied,2025-08-17,Samina Chaudhry,3
658,52477,2025-03-18,Political,23,Denied,2025-08-06,Kamran Lodhi,1
659,65834,2025-08-14,Political,3,Interview Scheduled,,Uzma Akhtar,4
660,120023,2025-02-19,War,42,Denied,2025-06-23,Naveed Bukhari,3
661,52300,2025-09-03,Gender-Based,3,Under Review,,Tariq Akhtar,2
662,34212,2025-09-06,War,3,Under Review,,Zafar Bukhari,0
663,64250,2025-03-11,War,3,Interview Scheduled,,Asad Syed,0
664,106051,2025-11-21,Gender-Based,18,Under Review,,Asad Mahmood,1
665,7914,2025-10-08,Religious,17,Under Review,,Lubna Syed,0
666,93489,2025-01-19,Political,3,Denied,2025-04-21,Saima Akhtar,3
667,100720,2025-04-13,War,3,Under Review,,Amjad Sethi,0
668,145289,2025-01-16,Religious,3,Under Review,,Saima Chaudhry,0
669,9736,2025-01-07,Ethnic,17,Interview Scheduled,,Amjad Riaz,0
670,93507,2025-12-26,Political,3,Filed,,Tariq Chaudhry,0
671,57223,2025-02-19,Persecution,16,Approved,2025-07-28,Uzma Syed,0
672,91143,2025-10-10,Persecution,17,Filed,,Zafar Gondal,1
673,101874,2025-06-02,War,19,Interview Scheduled,,Shazia Paracha,2
674,949,2025-02-19,Ethnic,48,Appealed,2025-06-23,Amjad Bukhari,0
675,141532,2025-04-26,Other,3,Denied,2025-06-09,Sobia Gondal,2
676,116642,2025-12-28,Ethnic,42,Under Review,,Naveed Sethi,1
677,145185,2025-05-17,Persecution,3,Under Review,,Nadia Lodhi,0
678,135980,2025-12-09,Political,23,Under Review,,Naveed Mahmood,0
679,3468,2025-01-27,War,1,Denied,2025-07-09,Nadia Gondal,0
680,61017,2025-06-27,Other,18,Filed,,Bilal Paracha,1
681,40335,2025-12-12,Persecution,16,Under Review,,Shazia Lodhi,1
682,58245,2025-07-14,Persecution,16,Under Review,,Samina Lodhi,1
683,28534,2025-04-25,War,16,Appealed,2025-08-21,Hina Syed,0
684,60139,2025-08-03,War,3,Appealed,2025-12-20,Shazia Bukhari,1
685,118545,2025-06-06,Persecution,3,Filed,,Uzma Chaudhry,0
686,4653,2025-02-01,Persecution,3,Approved,2025-05-21,Tariq Akhtar,0
687,4667,2025-03-27,Persecution,22,Approved,2025-09-01,Nadia Syed,0
688,67540,2025-11-03,Ethnic,1,Under Review,,Asad Chaudhry,5
689,37140,2025-10-27,Persecution,3,Under Review,,Waqas Mahmood,1
690,19660,2025-08-22,War,3,Approved,2025-11-12,Bilal Bukhari,0
691,116699,2025-08-21,War,16,Under Review,,Samina Sethi,1
692,6155,2025-03-20,Ethnic,41,Approved,2025-08-12,Nadia Syed,0
693,135658,2025-11-09,Religious,17,Interview Scheduled,,Samina Bukhari,0
694,52367,2025-09-19,War,41,Filed,,Tariq Bukhari,0
695,145709,2025-11-27,War,19,Under Review,,Saima Mahmood,2
696,16777,2025-01-10,War,19,Denied,2025-02-19,Tariq Bukhari,1
697,113161,2025-07-24,Religious,3,Under Review,,Saima Syed,1
698,136026,2025-12-05,War,3,Under Review,,Rashid Lodhi,5
699,140398,2025-07-18,War,3,Under Review,,Asad Riaz,1
700,58037,2025-03-11,Persecution,18,Approved,2025-06-13,Asad Bukhari,3
701,125267,2025-09-21,Political,3,Under Review,,Lubna Sethi,1
