detention_id,traveler_id,facility_name,facility_country_id,intake_date,release_date,reason,removal_order_id,status
272,121944,"Foreigners Registration Centre, Peshawar",1,2025-09-13,2025-09-14,Awaiting removal order,2624,Transferred
273,146265,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-10-18,2025-11-17,Security screening,,Deported
274,135467,"Foreigners Registration Centre, Peshawar",1,2025-05-24,2025-06-23,Awaiting removal order,14543,Released
275,99068,Chaman Border Detention Facility,1,2025-03-02,2025-05-31,Trafficking investigation,,Transferred
276,3919,"Immigration Holding Facility, Jinnah Airport",1,2025-06-06,2025-06-20,Security screening,7816,Transferred
277,36975,"Transit Holding Centre, Quetta",1,2025-03-13,2025-03-16,Pending deportation,6895,Released
278,7623,"UNHCR Transit Centre, Peshawar",1,2025-06-15,2025-06-16,Pending deportation,12440,Deported
279,72682,"FIA Detention Centre, Karachi",1,2025-06-18,2025-06-21,Security screening,11272,Deported
280,110520,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-06-24,2025-07-24,Security screening,2595,Deported
281,14412,"FIA Detention Centre, Islamabad",1,2025-03-16,2025-04-15,Security screening,4909,Released
282,28539,"FIA Detention Centre, Karachi",1,2025-01-08,2025-02-07,Asylum processing,,Deported
283,3811,"FIA Detention Centre, Karachi",1,2025-07-28,2025-09-26,Awaiting removal order,14011,Transferred
284,124058,Torkham Border Detention Facility,1,2025-11-27,2025-11-28,Unauthorized entry,,Deported
285,139200,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-09-17,2025-09-24,Security screening,12912,Deported
286,15048,"FIA Detention Centre, Lahore",1,2025-04-12,2025-04-26,Security screening,13400,Deported
287,38343,"FIA Detention Centre, Karachi",1,2025-11-02,2025-12-02,Pending deportation,4662,Transferred
288,99852,"UNHCR Transit Centre, Peshawar",1,2025-09-13,2025-09-20,Security screening,8139,Released
289,35265,"FIA Detention Centre, Lahore",1,2025-11-11,,Security screening,871,Active
290,134943,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-10-22,,Pending deportation,,Active
291,9113,"Foreigners Registration Centre, Peshawar",1,2025-07-01,2025-07-31,Pending deportation,14056,Deported
292,46513,"Transit Holding Centre, Quetta",1,2025-11-04,2025-12-04,Pending deportation,11106,Deported
293,86108,"Immigration Holding Facility, Islamabad Airport",1,2025-10-17,2025-10-31,Pending deportation,9864,Transferred
294,69499,"FIA Detention Centre, Islamabad",1,2025-03-07,2025-03-21,Awaiting removal order,3367,Transferred
295,140310,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-11-18,2025-12-02,Awaiting removal order,7479,Released
296,113267,"Balochistan Repatriation Centre, Quetta",1,2025-09-06,2025-09-13,Security screening,12742,Deported
297,113693,"FIA Detention Centre, Karachi",1,2025-02-12,2025-02-19,Pending deportation,11542,Transferred
298,42143,Torkham Border Detention Facility,1,2025-11-06,,Security screening,6174,Active
299,88399,"UNHCR Transit Centre, Peshawar",1,2025-10-08,2025-10-15,Pending deportation,9843,Transferred
300,11136,"Transit Holding Centre, Quetta",1,2025-01-27,2025-02-26,Awaiting removal order,1092,Released
301,101114,Torkham Border Detention Facility,1,2025-04-04,2025-06-03,Security screening,6591,Released
302,70302,Chaman Border Detention Facility,1,2025-05-07,2025-05-14,Identity verification,,Released
303,60304,"Immigration Holding Facility, Islamabad Airport",1,2025-04-12,2025-04-26,Unauthorized entry,,Deported
304,131226,"FIA Detention Centre, Lahore",1,2025-03-20,2025-04-03,Security screening,14004,Deported
305,68373,"Balochistan Repatriation Centre, Quetta",1,2025-10-18,2025-11-01,Pending deportation,14464,Deported
306,55141,"Immigration Holding Facility, Jinnah Airport",1,2025-03-10,2025-03-17,Pending deportation,,Released
307,130249,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-02-13,2025-02-27,Pending deportation,4130,Released
308,7466,"Foreigners Registration Centre, Peshawar",1,2025-03-22,2025-05-21,Security screening,12915,Deported
309,96554,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-03-26,2025-03-27,Awaiting removal order,11297,Transferred
310,66350,"Immigration Holding Facility, Islamabad Airport",1,2025-02-24,2025-02-27,Pending deportation,5444,Transferred
311,111158,Chaman Border Detention Facility,1,2025-11-14,,Security screening,2350,Active
312,8982,"FIA Detention Centre, Islamabad",1,2025-05-08,2025-05-11,Trafficking investigation,,Transferred
313,149126,Torkham Border Detention Facility,1,2025-11-04,2025-11-11,Security screening,7439,Deported
314,62420,"UNHCR Transit Centre, Peshawar",1,2025-05-09,2025-05-10,Awaiting removal order,,Deported
315,63784,"Transit Holding Centre, Quetta",1,2025-10-07,2025-10-14,Awaiting removal order,4431,Released
316,17054,"FIA Detention Centre, Lahore",1,2025-07-22,2025-08-05,Pending deportation,,Deported
317,125763,"UNHCR Transit Centre, Peshawar",1,2025-07-14,2025-07-17,Trafficking investigation,,Deported
318,34446,"FIA Detention Centre, Karachi",1,2025-01-08,2025-01-15,Document verification,,Released
319,140627,"Balochistan Repatriation Centre, Quetta",1,2025-07-25,2025-08-01,Awaiting removal order,11543,Released
320,107017,"Foreigners Registration Centre, Peshawar",1,2025-12-02,,Security screening,1264,Active
321,130302,"FIA Detention Centre, Karachi",1,2025-03-05,2025-03-08,Security screening,12702,Deported
322,88248,"FIA Detention Centre, Karachi",1,2025-05-02,2025-05-09,Unauthorized entry,,Released
323,52509,"FIA Detention Centre, Lahore",1,2025-06-24,2025-06-27,Pending deportation,14063,Deported
324,107411,"UNHCR Transit Centre, Peshawar",1,2025-10-07,2025-10-14,Criminal investigation,,Released
325,12059,"Foreigners Registration Centre, Peshawar",1,2025-06-10,2025-08-09,Trafficking investigation,,Transferred
326,8336,"Immigration Holding Facility, Islamabad Airport",1,2025-05-11,2025-05-14,Document verification,,Transferred
327,6806,"FIA Detention Centre, Lahore",1,2025-11-16,2025-12-16,Pending deportation,8014,Deported
328,9675,"UNHCR Transit Centre, Peshawar",1,2025-12-13,,Security screening,10879,Active
329,15785,"Immigration Holding Facility, Jinnah Airport",1,2025-12-03,,Pending deportation,14345,Active
330,25518,"Immigration Holding Facility, Islamabad Airport",1,2025-11-26,2025-12-26,Security screening,4610,Released
331,3799,"Transit Holding Centre, Quetta",1,2025-08-28,2025-09-04,Pending deportation,6019,Deported
332,92240,Chaman Border Detention Facility,1,2025-11-13,,Security screening,5504,Active
333,4356,"Immigration Holding Facility, Jinnah Airport",1,2025-10-12,2025-11-11,Security screening,2434,Transferred
334,43483,"Immigration Holding Facility, Jinnah Airport",1,2025-12-06,,Pending deportation,11767,Active
335,76103,"UNHCR Transit Centre, Peshawar",1,2025-11-18,2025-11-19,Pending deportation,11609,Released
336,10605,"UNHCR Transit Centre, Peshawar",1,2025-07-09,2025-08-08,Pending deportation,10606,Transferred
337,56425,"UNHCR Transit Centre, Peshawar",1,2025-01-02,2025-01-09,Awaiting removal order,2146,Deported
338,115321,"Balochistan Repatriation Centre, Quetta",1,2025-11-21,2025-11-24,Security screening,5733,Deported
339,49689,"FIA Detention Centre, Karachi",1,2025-08-13,2025-10-12,Awaiting removal order,4988,Deported
340,112900,Chaman Border Detention Facility,1,2025-06-23,2025-07-23,Pending deportation,9407,Deported
341,127607,"Transit Holding Centre, Quetta",1,2025-02-18,2025-03-04,Security screening,,Deported
342,123991,"FIA Detention Centre, Islamabad",1,2025-09-07,2025-09-10,Trafficking investigation,,Deported
343,19297,"FIA Detention Centre, Karachi",1,2025-02-20,2025-04-21,Awaiting removal order,12229,Transferred
344,77850,"FIA Detention Centre, Karachi",1,2025-10-07,2025-10-14,Identity verification,,Transferred
345,142911,Chaman Border Detention Facility,1,2025-02-24,2025-03-03,Document verification,,Deported
346,48015,"Foreigners Registration Centre, Peshawar",1,2025-01-07,,Security screening,3917,Active
347,51860,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-03-28,2025-06-26,Awaiting removal order,2657,Released
348,68304,Torkham Border Detention Facility,1,2025-02-25,2025-04-26,Awaiting removal order,,Deported
349,17512,"FIA Detention Centre, Islamabad",1,2025-09-01,2025-10-01,Unauthorized entry,,Transferred
350,34716,"Balochistan Repatriation Centre, Quetta",1,2025-02-23,2025-03-02,Security screening,6687,Deported
351,29416,"Immigration Holding Facility, Islamabad Airport",1,2025-09-11,2025-09-18,Security screening,9028,Transferred
352,131029,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-05-07,2025-08-05,Awaiting removal order,13775,Released
353,130669,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-01-07,2025-02-06,Pending deportation,4507,Deported
354,40670,"FIA Detention Centre, Islamabad",1,2025-05-23,2025-06-22,Awaiting removal order,2594,Released
355,87928,"Immigration Holding Facility, Jinnah Airport",1,2025-08-11,,Awaiting removal order,4861,Active
356,21799,"FIA Detention Centre, Lahore",1,2025-04-23,2025-06-22,Security screening,,Transferred
357,39979,"Transit Holding Centre, Quetta",1,2025-12-22,,Security screening,5769,Active
358,24782,"Immigration Holding Facility, Islamabad Airport",1,2025-06-18,2025-06-25,Awaiting removal order,7976,Released
359,54660,"Balochistan Repatriation Centre, Quetta",1,2025-06-19,,Pending deportation,4245,Active
360,58265,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-08-21,2025-10-20,Security screening,,Deported
361,37787,"UNHCR Transit Centre, Peshawar",1,2025-07-21,2025-07-28,Awaiting removal order,6727,Released
362,37228,"UNHCR Transit Centre, Peshawar",1,2025-01-17,2025-03-18,Awaiting removal order,4699,Deported
363,115011,"FIA Detention Centre, Islamabad",1,2025-08-04,2025-08-18,Pending deportation,1011,Transferred
364,37270,"Immigration Holding Facility, Islamabad Airport",1,2025-03-17,2025-03-31,Awaiting removal order,9476,Deported
365,13631,"Immigration Holding Facility, Jinnah Airport",1,2025-05-23,2025-06-06,Security screening,13770,Deported
366,130787,"Immigration Holding Facility, Jinnah Airport",1,2025-04-16,2025-04-17,Security screening,13707,Deported
367,61391,"FIA Detention Centre, Islamabad",1,2025-07-13,2025-07-20,Security screening,,Released
368,22955,"UNHCR Transit Centre, Peshawar",1,2025-07-18,2025-08-17,Awaiting removal order,2547,Released
369,55712,"Foreigners Registration Centre, Peshawar",1,2025-09-08,2025-12-07,Pending deportation,1469,Transferred
370,109441,"Foreigners Registration Centre, Peshawar",1,2025-01-10,2025-02-09,Unauthorized entry,,Deported
371,56604,"Transit Holding Centre, Quetta",1,2025-03-02,2025-03-03,Pending deportation,6698,Released
372,80401,"FIA Detention Centre, Lahore",1,2025-09-13,2025-09-16,Border apprehension,,Deported
373,89960,"Transit Holding Centre, Quetta",1,2025-06-24,2025-07-01,Unauthorized entry,,Transferred
374,109367,"Transit Holding Centre, Quetta",1,2025-12-20,2025-12-23,Pending deportation,5944,Deported
375,29328,Torkham Border Detention Facility,1,2025-04-16,,Awaiting removal order,3048,Active
376,52085,"Immigration Holding Facility, Jinnah Airport",1,2025-03-25,,Security screening,,Active
377,72940,"Immigration Holding Facility, Jinnah Airport",1,2025-06-11,2025-06-25,Security screening,6381,Released
378,3600,"UNHCR Transit Centre, Peshawar",1,2025-05-07,2025-06-06,Awaiting removal order,9538,Deported
379,119892,Torkham Border Detention Facility,1,2025-06-04,2025-06-07,Awaiting removal order,13194,Transferred
380,50412,"UNHCR Transit Centre, Peshawar",1,2025-07-07,2025-08-06,Pending deportation,9532,Deported
381,104352,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-12-16,2025-12-23,Pending deportation,13929,Released
382,126059,Chaman Border Detention Facility,1,2025-12-15,2025-12-16,Trafficking investigation,,Released
383,142599,"FIA Detention Centre, Karachi",1,2025-04-17,2025-04-24,Pending deportation,1443,Deported
384,142748,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-01-22,2025-01-25,Security screening,9922,Transferred
385,115535,"Immigration Holding Facility, Jinnah Airport",1,2025-09-08,,Identity verification,,Active
386,122554,Torkham Border Detention Facility,1,2025-12-15,,Security screening,1335,Active
387,138393,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-07-07,2025-07-14,Security screening,14535,Deported
388,141860,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-11-10,,Pending deportation,,Active
389,5853,"FIA Detention Centre, Karachi",1,2025-07-18,2025-08-17,Security screening,3205,Deported
390,23548,Torkham Border Detention Facility,1,2025-03-05,2025-03-19,Security screening,12109,Deported
391,114627,"Immigration Holding Facility, Allama Iqbal Airport",1,2025-08-11,2025-08-25,Pending deportation,8503,Released
392,46213,"Balochistan Repatriation Centre, Quetta",1,2025-03-18,2025-04-01,Pending deportation,10594,Released
393,57476,"Immigration Holding Facility, Islamabad Airport",1,2025-06-10,2025-06-17,Awaiting removal order,12167,Deported
394,82677,Chaman Border Detention Facility,1,2025-01-22,2025-01-29,Pending deportation,1792,Released
395,138844,Torkham Border Detention Facility,1,2025-06-24,2025-07-08,Criminal investigation,,Deported
396,147930,Torkham Border Detention Facility,1,2025-04-09,2025-06-08,Criminal investigation,,Transferred
397,113691,"FIA Detention Centre, Islamabad",1,2025-01-03,2025-02-02,Awaiting removal order,,Deported
398,28570,Chaman Border Detention Facility,1,2025-09-16,2025-11-15,Awaiting removal order,9579,Transferred
399,3536,"Balochistan Repatriation Centre, Quetta",1,2025-04-10,2025-04-11,Security screening,14406,Transferred
400,87037,"FIA Detention Centre, Karachi",1,2025-07-19,2025-07-20,Awaiting removal order,6483,Deported
401,105394,Chaman Border Detention Facility,1,2025-03-17,2025-03-24,Awaiting removal order,,Released
402,6076,"FIA Detention Centre, Karachi",1,2025-07-03,2025-07-06,Security screening,12140,Deported
403,144435,"Foreigners Registration Centre, Peshawar",1,2025-07-13,2025-10-11,Pending deportation,2120,Deported
404,31876,Torkham Border Detention Facility,1,2025-06-16,2025-08-15,Pending deportation,8898,Released
405,18670,"Transit Holding Centre, Quetta",1,2025-07-02,2025-08-01,Trafficking investigation,,Released
406,39295,"Balochistan Repatriation Centre, Quetta",1,2025-02-10,2025-02-17,Border apprehension,,Deported
407,146816,"FIA Detention Centre, Lahore",1,2025-08-14,2025-08-28,Unauthorized entry,,Transferred
408,71049,"FIA Detention Centre, Islamabad",1,2025-01-23,2025-02-22,Document verification,,Deported
409,95452,"FIA Detention Centre, Lahore",1,2025-07-25,2025-08-24,Pending deportation,5689,Deported
410,123112,"FIA Detention Centre, Lahore",1,2025-02-25,2025-02-28,Asylum processing,,Transferred
411,116895,"FIA Detention Centre, Karachi",1,2025-02-27,,Awaiting removal order,11963,Active
412,102021,"FIA Detention Centre, Lahore",1,2025-10-14,2025-10-21,Pending deportation,8780,Released
413,95586,Torkham Border Detention Facility,1,2025-10-20,2025-11-19,Security screening,5845,Deported
414,36117,"FIA Detention Centre, Karachi",1,2025-09-27,2025-10-04,Pending deportation,8808,Released
415,53615,"Immigration Holding Facility, Islamabad Airport",1,2025-08-24,2025-09-07,Security screening,2575,Deported
416,32718,Chaman Border Detention Facility,1,2025-01-04,2025-02-03,Asylum processing,,Released
417,106964,Chaman Border Detention Facility,1,2025-10-05,,Pending deportation,,Active
418,89456,Torkham Border Detention Facility,1,2025-11-14,2025-11-15,Awaiting removal order,9516,Deported
419,42161,"FIA Detention Centre, Karachi",1,2025-03-18,,Security screening,75,Active
420,63597,"Foreigners Registration Centre, Peshawar",1,2025-02-13,2025-03-15,Awaiting removal order,5365,Deported
421,94097,"FIA Detention Centre, Islamabad",1,2025-03-25,2025-05-24,Awaiting removal order,2960,Deported
422,94238,Chaman Border Detention Facility,1,2025-02-28,2025-03-14,Awaiting removal order,890,Released
