offload_id,traveler_id,offload_date,port_id,reason,airline,flight_number,destination_country_id,linked_alert_id,linked_ecl_id
360,57512,2025-12-09,3,Interpol Alert,British Airways,BA-790,15,,
361,69297,2025-06-19,1,ECL Match,Qatar Airways,QR-613,10,,2706
362,99304,2025-07-01,1,Incomplete Travel Docs,Oman Air,WY-660,9,,
363,120125,2025-06-20,1,ECL Match,Turkish Airlines,TK-787,10,,339
364,48470,2025-01-13,1,ECL Match,British Airways,BA-917,8,,173
365,148960,2025-05-27,4,Court Order,Emirates,EK-444,9,,
366,24431,2025-03-14,1,Court Order,Oman Air,WY-658,35,587,
367,135669,2025-07-09,3,Suspicious Behavior,Serene Air,ER-198,13,,
368,32309,2025-10-21,2,Suspicious Behavior,Saudi Airlines,SV-471,8,,
369,61366,2025-05-03,2,Incomplete Travel Docs,British Airways,BA-446,10,,
370,27715,2025-10-27,5,Watchlist Hit,Turkish Airlines,TK-820,33,2588,
371,57783,2025-02-04,3,ECL Match,flydubai,FZ-182,8,,1094
372,132444,2025-01-11,6,Suspicious Behavior,Oman Air,WY-993,13,,
373,144094,2025-12-07,1,ECL Match,Etihad Airways,EY-146,31,,2629
374,105206,2025-03-06,2,Incomplete Travel Docs,Gulf Air,GF-375,31,,
375,119364,2025-11-21,1,Invalid Documents,Emirates,EK-272,12,,
376,34855,2025-10-19,6,Court Order,Turkish Airlines,TK-533,8,6363,
377,61479,2025-01-08,8,Incomplete Travel Docs,flydubai,FZ-302,8,,
378,90724,2025-11-19,1,ECL Match,British Airways,BA-610,13,,2359
379,55038,2025-12-25,1,Invalid Documents,Saudi Airlines,SV-449,8,,
380,4727,2025-11-08,1,Suspicious Behavior,PIA,PK-264,10,,
381,20554,2025-10-16,1,ECL Match,Turkish Airlines,TK-329,9,,2111
382,24709,2025-02-21,1,ECL Match,Air Arabia,G9-150,12,,493
383,145817,2025-10-24,4,Interpol Alert,Saudi Airlines,SV-810,33,,
384,73021,2025-03-15,2,Watchlist Hit,Emirates,EK-431,31,4142,
385,139661,2025-01-05,3,Watchlist Hit,Oman Air,WY-744,13,6335,
386,37334,2025-03-02,5,Watchlist Hit,Air Arabia,G9-652,9,7661,
387,26065,2025-11-20,6,Watchlist Hit,AirBlue,PA-450,11,6395,
388,147447,2025-02-20,1,Watchlist Hit,Etihad Airways,EY-329,32,7681,
389,138121,2025-11-26,5,Invalid Documents,AirBlue,PA-497,31,,
390,62571,2025-11-10,1,Watchlist Hit,flydubai,FZ-964,35,4923,
391,16091,2025-08-24,2,Invalid Documents,Qatar Airways,QR-673,13,,
392,136763,2025-06-18,3,Watchlist Hit,Qatar Airways,QR-706,5,7063,
393,32162,2025-07-11,2,Court Order,Saudi Airlines,SV-717,12,1294,
394,121733,2025-02-12,1,ECL Match,PIA,PK-407,15,,2303
395,134170,2025-01-24,1,Invalid Documents,Kuwait Airways,KU-673,12,,
396,52164,2025-12-08,8,Court Order,Kuwait Airways,KU-769,35,6915,
397,99080,2025-05-28,1,ECL Match,Emirates,EK-952,11,,770
398,40238,2025-04-20,3,Court Order,flyJinnah,9P-412,9,,
399,131269,2025-09-17,1,Watchlist Hit,Serene Air,ER-863,10,4465,
400,126990,2025-05-13,1,ECL Match,PIA,PK-229,13,,559
401,14559,2025-10-03,3,ECL Match,British Airways,BA-266,32,,1758
402,28039,2025-02-21,1,ECL Match,AirBlue,PA-826,12,,2135
403,1486,2025-06-18,4,Watchlist Hit,Turkish Airlines,TK-868,10,6293,
404,4919,2025-11-11,1,Watchlist Hit,Saudi Airlines,SV-113,35,1544,
405,90689,2025-09-20,8,ECL Match,AirBlue,PA-482,10,,884
406,32293,2025-07-19,2,ECL Match,Saudi Airlines,SV-318,7,,342
407,47999,2025-02-10,4,Interpol Alert,AirBlue,PA-259,10,2552,
408,93960,2025-07-01,2,ECL Match,British Airways,BA-337,7,,2754
409,57186,2025-07-03,1,Court Order,Gulf Air,GF-182,33,2869,
410,118259,2025-06-28,3,Court Order,flyJinnah,9P-406,8,5135,
411,16829,2025-03-28,1,ECL Match,Gulf Air,GF-480,9,,2774
412,125082,2025-10-17,6,Incomplete Travel Docs,Serene Air,ER-403,5,,
413,828,2025-07-24,5,Court Order,Gulf Air,GF-460,31,,
414,108158,2025-09-15,2,Court Order,flyJinnah,9P-333,12,,
415,97623,2025-03-03,1,ECL Match,Turkish Airlines,TK-883,8,,13
416,123538,2025-04-07,2,Suspicious Behavior,Emirates,EK-760,9,,
417,50276,2025-11-23,2,ECL Match,Kuwait Airways,KU-435,10,,1112
418,67601,2025-02-27,1,Incomplete Travel Docs,AirBlue,PA-434,9,,
419,24811,2025-01-25,2,Invalid Documents,Oman Air,WY-179,15,,
420,130756,2025-08-20,1,ECL Match,AirBlue,PA-864,33,,82
421,17039,2025-07-06,1,Watchlist Hit,Saudi Airlines,SV-107,11,4582,
422,41937,2025-04-12,2,Watchlist Hit,Emirates,EK-569,32,7019,
423,6563,2025-03-28,8,ECL Match,Saudi Airlines,SV-980,34,,1120
424,1497,2025-05-28,4,ECL Match,Turkish Airlines,TK-178,11,,68
425,22947,2025-07-12,1,Watchlist Hit,Qatar Airways,QR-993,32,4895,
426,23117,2025-06-07,3,ECL Match,Turkish Airlines,TK-669,9,,1268
427,38078,2025-06-25,2,Incomplete Travel Docs,Saudi Airlines,SV-555,32,,
428,37389,2025-08-19,2,Court Order,AirBlue,PA-401,8,,
429,104442,2025-12-11,2,ECL Match,flydubai,FZ-243,32,,2686
430,108995,2025-09-07,6,ECL Match,Turkish Airlines,TK-700,5,,2781
431,87220,2025-11-10,6,Watchlist Hit,Turkish Airlines,TK-539,9,4463,
432,35728,2025-08-13,1,Watchlist Hit,Oman Air,WY-881,15,5480,
433,52867,2025-10-26,3,Watchlist Hit,Qatar Airways,QR-955,5,3561,
434,96191,2025-04-08,2,Invalid Documents,PIA,PK-391,15,,
435,75096,2025-07-05,2,Watchlist Hit,flyJinnah,9P-670,34,2922,
436,90372,2025-01-12,2,ECL Match,Air Arabia,G9-663,8,,2239
437,12352,2025-01-20,2,ECL Match,Oman Air,WY-379,33,,536
438,38051,2025-10-02,3,ECL Match,Gulf Air,GF-506,12,,2451
439,50838,2025-03-03,1,Invalid Documents,Emirates,EK-643,8,,
440,89196,2025-03-08,6,Invalid Documents,Serene Air,ER-624,10,,
441,17637,2025-08-22,1,Watchlist Hit,Turkish Airlines,TK-619,10,7801,
442,76523,2025-01-13,3,ECL Match,Turkish Airlines,TK-383,10,,2641
443,97837,2025-02-12,2,Watchlist Hit,Gulf Air,GF-991,10,4064,
444,13242,2025-11-15,2,Court Order,British Airways,BA-477,31,,
445,72279,2025-12-02,2,Watchlist Hit,flydubai,FZ-494,10,236,
446,91671,2025-06-21,6,Airline Refusal,Qatar Airways,QR-853,7,,
447,88077,2025-08-14,1,Watchlist Hit,Saudi Airlines,SV-484,10,666,
448,108722,2025-02-25,3,ECL Match,Saudi Airlines,SV-958,34,,1804
449,111896,2025-12-08,2,Airline Refusal,Saudi Airlines,SV-190,31,,
450,77035,2025-02-14,2,ECL Match,flydubai,FZ-107,9,,428
451,22295,2025-04-10,8,Watchlist Hit,Air Arabia,G9-229,33,7766,
452,122353,2025-09-15,1,ECL Match,Qatar Airways,QR-936,15,,529
453,62335,2025-01-08,1,Watchlist Hit,Turkish Airlines,TK-473,9,4037,
454,130932,2025-01-06,1,Watchlist Hit,flyJinnah,9P-662,34,686,
455,22125,2025-09-02,1,Airline Refusal,Oman Air,WY-907,9,,
456,143874,2025-01-01,1,Watchlist Hit,British Airways,BA-226,9,3174,
457,104304,2025-10-20,4,Interpol Alert,flydubai,FZ-681,9,7755,
458,122461,2025-06-17,2,Watchlist Hit,Kuwait Airways,KU-194,15,4867,
459,54220,2025-04-22,3,Incomplete Travel Docs,Serene Air,ER-368,9,,
460,105609,2025-05-08,1,Other,Serene Air,ER-162,7,,
461,38162,2025-07-07,4,ECL Match,Air Arabia,G9-450,8,,347
462,38295,2025-01-10,3,Interpol Alert,PIA,PK-177,10,,
463,36064,2025-08-11,1,Interpol Alert,AirBlue,PA-990,31,4231,
464,80690,2025-02-28,3,Court Order,Gulf Air,GF-960,35,3486,
465,116876,2025-11-19,6,Interpol Alert,AirBlue,PA-863,10,1456,
466,24710,2025-05-19,1,Interpol Alert,Turkish Airlines,TK-407,10,3956,
467,18373,2025-10-08,3,ECL Match,Saudi Airlines,SV-962,11,,812
468,31378,2025-01-07,2,ECL Match,flydubai,FZ-328,34,,912
469,113717,2025-01-21,3,Suspicious Behavior,Qatar Airways,QR-295,34,,
470,90061,2025-04-18,2,Interpol Alert,PIA,PK-917,5,1908,
471,114673,2025-11-17,2,Suspicious Behavior,British Airways,BA-116,9,,
472,146473,2025-09-08,3,Incomplete Travel Docs,Oman Air,WY-121,33,,
473,63299,2025-10-06,3,Watchlist Hit,PIA,PK-544,9,5794,
474,53227,2025-09-19,1,Incomplete Travel Docs,Oman Air,WY-637,9,,
475,60718,2025-06-03,8,Suspicious Behavior,Air Arabia,G9-750,31,,
476,118413,2025-11-24,4,ECL Match,British Airways,BA-185,9,,1229
477,105282,2025-03-28,2,Watchlist Hit,Serene Air,ER-233,9,137,
478,136587,2025-02-26,1,Watchlist Hit,Gulf Air,GF-748,9,2605,
479,148615,2025-09-20,6,Incomplete Travel Docs,PIA,PK-441,9,,
480,81413,2025-07-14,1,Suspicious Behavior,Turkish Airlines,TK-524,35,,
481,54159,2025-03-18,2,Watchlist Hit,Qatar Airways,QR-527,10,5039,
482,50836,2025-10-28,1,Watchlist Hit,Gulf Air,GF-857,10,651,
483,122614,2025-02-18,1,ECL Match,Qatar Airways,QR-911,5,,1447
484,48239,2025-03-05,2,Incomplete Travel Docs,Saudi Airlines,SV-450,10,,
485,21573,2025-03-09,5,Other,AirBlue,PA-647,32,,
486,78442,2025-05-23,3,Invalid Documents,Etihad Airways,EY-599,10,,
487,10550,2025-01-27,1,ECL Match,Turkish Airlines,TK-229,9,,2747
488,129030,2025-05-19,2,Watchlist Hit,PIA,PK-626,34,2642,
489,145513,2025-10-07,1,Watchlist Hit,Air Arabia,G9-609,31,719,
490,52097,2025-08-03,1,Watchlist Hit,Serene Air,ER-763,13,1230,
491,56538,2025-11-05,2,Suspicious Behavior,Emirates,EK-244,31,,
492,111606,2025-04-25,1,Court Order,Etihad Airways,EY-564,10,5331,
493,29235,2025-01-12,5,Watchlist Hit,AirBlue,PA-512,10,3434,
494,52316,2025-02-01,3,ECL Match,Turkish Airlines,TK-160,9,,2085
495,123941,2025-10-15,1,ECL Match,flyJinnah,9P-768,10,,1307
496,38207,2025-06-03,2,Invalid Documents,flyJinnah,9P-304,8,,
497,15799,2025-04-22,8,ECL Match,Etihad Airways,EY-208,8,,1302
498,49417,2025-05-21,2,ECL Match,British Airways,BA-523,9,,1131
499,114291,2025-08-26,3,Incomplete Travel Docs,Air Arabia,G9-180,5,,
500,130600,2025-10-16,2,Watchlist Hit,Saudi Airlines,SV-912,15,7001,
501,144094,2025-07-02,3,ECL Match,Gulf Air,GF-117,15,,2629
502,200,2025-05-22,3,Watchlist Hit,Saudi Airlines,SV-721,13,5192,
503,137063,2025-01-23,3,Incomplete Travel Docs,Serene Air,ER-761,15,,
504,119806,2025-10-15,4,ECL Match,Gulf Air,GF-938,5,,2185
505,103098,2025-08-18,5,Suspicious Behavior,flyJinnah,9P-583,33,,
506,10614,2025-06-22,2,Watchlist Hit,Gulf Air,GF-539,10,4068,
507,11518,2025-09-28,1,Invalid Documents,Turkish Airlines,TK-867,8,,
508,109659,2025-09-03,2,Invalid Documents,Gulf Air,GF-794,9,,
509,36845,2025-12-27,6,Invalid Documents,Kuwait Airways,KU-649,7,,
510,118060,2025-05-13,1,Suspicious Behavior,Air Arabia,G9-153,9,,
511,11075,2025-04-18,2,Watchlist Hit,PIA,PK-914,9,5796,
512,103615,2025-10-14,2,ECL Match,AirBlue,PA-684,10,,323
513,84171,2025-10-19,1,Airline Refusal,Turkish Airlines,TK-203,7,,
514,128659,2025-08-13,3,Watchlist Hit,Air Arabia,G9-525,32,2884,
515,83479,2025-08-10,4,ECL Match,Qatar Airways,QR-226,11,,1641
516,73046,2025-12-22,3,Court Order,flyJinnah,9P-936,12,,
517,62953,2025-11-06,8,Watchlist Hit,Qatar Airways,QR-427,7,5467,
518,83178,2025-03-23,6,Airline Refusal,Etihad Airways,EY-892,9,,
519,120745,2025-01-13,8,Invalid Documents,Gulf Air,GF-190,9,,
520,148418,2025-05-05,3,Incomplete Travel Docs,British Airways,BA-309,9,,
521,75027,2025-09-18,1,Airline Refusal,Etihad Airways,EY-663,5,,
522,41549,2025-03-08,5,Interpol Alert,Emirates,EK-694,15,3638,
523,44359,2025-08-25,3,Watchlist Hit,PIA,PK-930,10,2006,
524,84679,2025-10-05,8,Incomplete Travel Docs,Emirates,EK-803,8,,
525,136271,2025-08-07,2,Watchlist Hit,flydubai,FZ-261,9,4897,
526,123609,2025-11-10,3,Watchlist Hit,Air Arabia,G9-677,7,2109,
527,79027,2025-01-09,5,Invalid Documents,flydubai,FZ-672,9,,
528,13912,2025-03-24,3,Suspicious Behavior,Turkish Airlines,TK-387,8,,
529,125696,2025-04-15,3,Other,AirBlue,PA-946,9,,
530,140767,2025-03-26,3,Interpol Alert,Etihad Airways,EY-563,5,2153,
531,134487,2025-12-13,1,Incomplete Travel Docs,Saudi Airlines,SV-285,9,,
532,24022,2025-09-19,1,Incomplete Travel Docs,British Airways,BA-683,10,,
533,76038,2025-05-09,2,Watchlist Hit,Saudi Airlines,SV-991,5,904,
534,10318,2025-10-26,3,Other,Serene Air,ER-698,8,,
535,135358,2025-12-02,5,Court Order,flyJinnah,9P-505,5,,
536,76113,2025-02-11,2,Watchlist Hit,British Airways,BA-583,10,108,
537,18136,2025-08-17,3,Watchlist Hit,British Airways,BA-250,35,2758,
538,62704,2025-06-23,6,Incomplete Travel Docs,Gulf Air,GF-359,9,,
539,34946,2025-03-17,1,Interpol Alert,PIA,PK-548,10,,
540,104191,2025-06-10,1,Interpol Alert,AirBlue,PA-201,10,,
541,143184,2025-02-03,2,ECL Match,Kuwait Airways,KU-906,9,,184
542,135145,2025-12-05,3,Invalid Documents,Kuwait Airways,KU-420,9,,
543,74214,2025-07-10,3,ECL Match,PIA,PK-528,31,,1334
544,122033,2025-12-02,2,ECL Match,Emirates,EK-180,10,,139
545,129100,2025-01-26,2,Watchlist Hit,Turkish Airlines,TK-717,10,7055,
546,90113,2025-05-19,3,Watchlist Hit,Turkish Airlines,TK-497,10,3616,
547,119342,2025-05-01,1,Other,flydubai,FZ-822,10,,
548,73234,2025-01-27,3,Watchlist Hit,Serene Air,ER-783,32,5242,
549,85780,2025-05-16,2,Interpol Alert,Qatar Airways,QR-804,7,,
550,22188,2025-09-25,1,ECL Match,British Airways,BA-147,33,,1649
551,108679,2025-12-13,2,Court Order,flyJinnah,9P-456,31,5504,
552,113775,2025-07-06,2,Interpol Alert,Oman Air,WY-815,12,,
553,133400,2025-07-19,3,ECL Match,AirBlue,PA-483,8,,1099
554,37273,2025-02-12,4,Watchlist Hit,Gulf Air,GF-454,33,1629,
555,37477,2025-08-07,8,Watchlist Hit,Air Arabia,G9-321,32,601,
556,111203,2025-04-27,1,Watchlist Hit,flydubai,FZ-983,10,4827,
557,71922,2025-12-28,3,Incomplete Travel Docs,flydubai,FZ-816,33,,
558,114028,2025-12-20,3,Court Order,Turkish Airlines,TK-833,8,,
559,80638,2025-02-17,1,Court Order,Gulf Air,GF-984,9,172,
560,94610,2025-04-09,3,Airline Refusal,flydubai,FZ-443,31,,
561,83313,2025-03-02,1,Suspicious Behavior,Etihad Airways,EY-540,33,,
562,13790,2025-06-26,3,Watchlist Hit,Emirates,EK-370,15,3794,
563,21581,2025-10-22,2,ECL Match,Saudi Airlines,SV-729,31,,1561
564,67927,2025-06-09,8,ECL Match,PIA,PK-649,34,,378
565,17209,2025-01-06,3,Court Order,Oman Air,WY-487,32,,
566,14190,2025-11-15,2,Court Order,flyJinnah,9P-506,10,6235,
567,84328,2025-01-20,3,ECL Match,PIA,PK-255,34,,2288
568,113621,2025-09-27,1,ECL Match,Etihad Airways,EY-544,9,,1515
569,90695,2025-10-03,3,Invalid Documents,flydubai,FZ-872,10,,
570,59179,2025-10-07,1,Watchlist Hit,Kuwait Airways,KU-519,7,7876,
571,52138,2025-02-13,2,ECL Match,Etihad Airways,EY-807,8,,2043
572,63326,2025-07-20,3,ECL Match,British Airways,BA-509,9,,2421
573,8516,2025-06-10,1,Court Order,Kuwait Airways,KU-248,13,2290,
574,144094,2025-03-01,3,ECL Match,Kuwait Airways,KU-809,7,,2629
575,144650,2025-02-25,5,Airline Refusal,Turkish Airlines,TK-875,9,,
576,104910,2025-04-08,2,Incomplete Travel Docs,PIA,PK-767,8,,
577,6616,2025-03-19,6,ECL Match,Kuwait Airways,KU-282,10,,1006
578,77112,2025-11-13,8,Invalid Documents,Turkish Airlines,TK-294,13,,
579,35264,2025-06-04,6,Other,Gulf Air,GF-436,8,,
580,22943,2025-12-05,2,Watchlist Hit,Etihad Airways,EY-920,10,574,
581,127261,2025-04-23,1,Watchlist Hit,Oman Air,WY-114,9,1620,
582,63133,2025-04-26,3,Watchlist Hit,Oman Air,WY-876,10,7715,
583,59549,2025-01-11,3,Watchlist Hit,Emirates,EK-957,10,3847,
584,66008,2025-11-10,1,Interpol Alert,Saudi Airlines,SV-671,35,2494,
585,144,2025-11-13,3,Invalid Documents,Oman Air,WY-309,12,,
586,18572,2025-03-10,1,Watchlist Hit,Saudi Airlines,SV-511,34,7533,
587,28409,2025-03-28,8,ECL Match,Qatar Airways,QR-681,9,,413
588,120868,2025-06-26,2,Invalid Documents,Turkish Airlines,TK-860,10,,
589,68869,2025-05-11,1,Invalid Documents,flydubai,FZ-371,10,,
590,132652,2025-12-10,2,Suspicious Behavior,Air Arabia,G9-896,7,,
591,62741,2025-06-13,2,Airline Refusal,Air Arabia,G9-197,9,,
592,57227,2025-02-20,8,Incomplete Travel Docs,Emirates,EK-402,34,,
593,36407,2025-04-20,3,Watchlist Hit,Gulf Air,GF-216,9,6325,
594,26355,2025-09-03,3,Interpol Alert,AirBlue,PA-960,9,,
595,109927,2025-03-12,2,Invalid Documents,PIA,PK-603,5,,
596,936,2025-09-25,4,Suspicious Behavior,Turkish Airlines,TK-199,10,,
597,6925,2025-01-04,1,ECL Match,Emirates,EK-730,9,,2881
598,5760,2025-02-17,1,Airline Refusal,Etihad Airways,EY-757,34,,
599,78255,2025-05-18,2,ECL Match,British Airways,BA-462,8,,883
600,95898,2025-02-21,2,ECL Match,Oman Air,WY-222,31,,434
601,122941,2025-10-15,6,Incomplete Travel Docs,flydubai,FZ-878,9,,
602,51207,2025-08-04,6,Watchlist Hit,Turkish Airlines,TK-455,9,3030,
603,138152,2025-10-09,6,Interpol Alert,British Airways,BA-755,11,,
604,118634,2025-03-21,4,Incomplete Travel Docs,Qatar Airways,QR-110,33,,
605,116733,2025-05-25,3,ECL Match,flydubai,FZ-101,9,,2936
606,4180,2025-11-09,2,ECL Match,Emirates,EK-291,31,,1866
607,102621,2025-03-12,1,ECL Match,PIA,PK-359,10,,1754
608,25919,2025-09-09,2,ECL Match,flyJinnah,9P-509,7,,1907
609,26990,2025-03-19,3,ECL Match,AirBlue,PA-169,34,,406
610,28153,2025-08-10,8,ECL Match,Oman Air,WY-754,12,,1509
611,95875,2025-08-06,3,ECL Match,British Airways,BA-962,10,,721
612,143501,2025-12-12,8,Watchlist Hit,flyJinnah,9P-422,15,4876,
613,75181,2025-05-27,1,Watchlist Hit,Etihad Airways,EY-887,34,3882,
614,118065,2025-05-02,6,Incomplete Travel Docs,Gulf Air,GF-972,12,,
615,107671,2025-04-02,1,Other,Gulf Air,GF-631,15,,
616,143678,2025-10-22,4,Watchlist Hit,Gulf Air,GF-416,8,7928,
617,38869,2025-11-05,8,Airline Refusal,AirBlue,PA-731,32,,
618,106602,2025-05-28,3,ECL Match,Saudi Airlines,SV-288,31,,204
619,47121,2025-10-23,2,Airline Refusal,Kuwait Airways,KU-960,33,,
620,12690,2025-01-01,1,Watchlist Hit,AirBlue,PA-491,13,4859,
621,93143,2025-09-20,8,Suspicious Behavior,Oman Air,WY-636,35,,
622,21439,2025-01-15,3,ECL Match,Etihad Airways,EY-677,8,,2509
623,1671,2025-08-10,8,ECL Match,Qatar Airways,QR-860,15,,2975
624,95005,2025-03-19,3,Suspicious Behavior,AirBlue,PA-779,35,,
625,82858,2025-04-08,1,Court Order,Air Arabia,G9-617,12,,
626,64119,2025-06-19,3,Invalid Documents,Oman Air,WY-757,10,,
627,69739,2025-03-08,6,Watchlist Hit,Turkish Airlines,TK-674,8,5859,
628,118479,2025-10-15,5,ECL Match,Emirates,EK-131,10,,2680
629,68039,2025-07-17,3,Court Order,flyJinnah,9P-960,32,,
630,128418,2025-02-25,1,Incomplete Travel Docs,Emirates,EK-440,32,,
631,6115,2025-06-06,1,Watchlist Hit,Serene Air,ER-462,8,7499,
632,59824,2025-11-16,3,ECL Match,Qatar Airways,QR-744,31,,891
633,90862,2025-05-02,1,Invalid Documents,Turkish Airlines,TK-228,8,,
634,55419,2025-03-16,1,ECL Match,Kuwait Airways,KU-756,32,,1414
635,46565,2025-09-08,1,Watchlist Hit,British Airways,BA-451,32,2010,
636,34063,2025-03-23,1,Incomplete Travel Docs,British Airways,BA-772,33,,
637,29478,2025-01-10,4,Watchlist Hit,Kuwait Airways,KU-271,13,3700,
638,105933,2025-11-04,1,ECL Match,PIA,PK-773,9,,1071
639,5040,2025-04-24,8,Invalid Documents,Air Arabia,G9-920,11,,
640,87794,2025-02-13,6,Invalid Documents,Serene Air,ER-615,32,,
641,42683,2025-04-06,3,Court Order,flyJinnah,9P-587,15,6438,
642,24360,2025-03-09,8,Incomplete Travel Docs,Kuwait Airways,KU-991,10,,
643,147841,2025-03-04,2,Other,Turkish Airlines,TK-283,10,,
644,109653,2025-11-26,1,ECL Match,Air Arabia,G9-321,10,,2404
645,11595,2025-08-10,1,Court Order,Oman Air,WY-685,8,,
646,62604,2025-06-22,4,ECL Match,Serene Air,ER-167,9,,2210
647,8995,2025-02-08,3,Watchlist Hit,flydubai,FZ-742,9,4473,
648,1172,2025-04-22,3,ECL Match,British Airways,BA-802,9,,1183
649,62188,2025-04-17,3,ECL Match,AirBlue,PA-190,11,,2496
650,78191,2025-03-13,8,Watchlist Hit,Gulf Air,GF-842,8,2129,
651,60679,2025-06-04,3,Incomplete Travel Docs,Gulf Air,GF-888,12,,
652,82295,2025-03-03,4,Watchlist Hit,flydubai,FZ-642,8,4227,
653,118679,2025-01-02,2,Interpol Alert,PIA,PK-465,35,4464,
654,117869,2025-09-09,1,ECL Match,Emirates,EK-626,11,,2777
655,135648,2025-04-14,2,ECL Match,Air Arabia,G9-516,12,,1448
656,84292,2025-09-28,8,Watchlist Hit,Emirates,EK-740,9,1153,
657,121213,2025-04-15,2,Watchlist Hit,Emirates,EK-723,9,1649,
658,109665,2025-07-26,1,Incomplete Travel Docs,flyJinnah,9P-223,13,,
659,92564,2025-04-06,1,Court Order,Gulf Air,GF-447,7,,
660,127169,2025-02-19,8,Court Order,Qatar Airways,QR-430,9,5020,
661,62044,2025-05-05,8,ECL Match,PIA,PK-985,12,,697
662,95923,2025-07-26,3,Other,Saudi Airlines,SV-166,7,,
663,46889,2025-08-15,4,Incomplete Travel Docs,Saudi Airlines,SV-733,10,,
664,84691,2025-05-04,2,Watchlist Hit,Serene Air,ER-116,11,6772,
665,28280,2025-04-05,2,ECL Match,flydubai,FZ-796,34,,1417
666,48713,2025-02-21,2,Incomplete Travel Docs,AirBlue,PA-831,9,,
667,47952,2025-03-18,1,Incomplete Travel Docs,Qatar Airways,QR-975,10,,
668,111387,2025-09-12,3,ECL Match,Saudi Airlines,SV-822,9,,2149
669,105594,2025-10-27,2,Watchlist Hit,Serene Air,ER-919,11,3875,
670,146215,2025-05-05,1,ECL Match,Gulf Air,GF-454,34,,692
671,72811,2025-02-06,2,Watchlist Hit,Air Arabia,G9-910,9,5133,
672,114067,2025-10-26,3,ECL Match,flyJinnah,9P-985,9,,1147
673,138975,2025-07-13,3,Invalid Documents,Serene Air,ER-161,10,,
674,102967,2025-09-15,3,Court Order,British Airways,BA-858,32,,
675,38005,2025-08-05,1,Incomplete Travel Docs,Etihad Airways,EY-242,9,,
676,94056,2025-08-05,1,Watchlist Hit,Saudi Airlines,SV-493,31,6826,
677,5538,2025-04-11,8,Watchlist Hit,Kuwait Airways,KU-689,8,6745,
678,121610,2025-02-10,3,ECL Match,Emirates,EK-550,13,,1425
679,126223,2025-01-12,3,Watchlist Hit,Kuwait Airways,KU-928,10,2722,
680,135048,2025-03-19,3,Incomplete Travel Docs,Serene Air,ER-723,15,,
681,4639,2025-05-07,2,Court Order,Emirates,EK-232,31,,
682,111184,2025-07-15,3,Invalid Documents,Oman Air,WY-991,9,,
683,13979,2025-08-24,1,Watchlist Hit,flydubai,FZ-996,8,3405,
684,4180,2025-04-09,3,ECL Match,Saudi Airlines,SV-933,31,,1866
685,25342,2025-12-27,1,Suspicious Behavior,Serene Air,ER-991,31,,
686,38467,2025-04-20,6,Invalid Documents,PIA,PK-117,32,,
687,145243,2025-06-20,8,Incomplete Travel Docs,Serene Air,ER-209,12,,
688,56485,2025-02-18,3,Watchlist Hit,British Airways,BA-305,15,4198,
689,89970,2025-12-22,1,Invalid Documents,Oman Air,WY-834,15,,
690,15172,2025-05-25,5,ECL Match,Etihad Airways,EY-869,31,,2453
691,104325,2025-03-12,3,ECL Match,Air Arabia,G9-477,10,,1674
692,38965,2025-08-11,2,Watchlist Hit,Air Arabia,G9-259,8,6563,
693,143282,2025-02-22,3,Other,Turkish Airlines,TK-633,10,,
694,145439,2025-01-25,1,ECL Match,Emirates,EK-558,35,,463
695,7251,2025-09-05,1,Court Order,Serene Air,ER-850,9,6883,
696,146703,2025-09-26,1,Incomplete Travel Docs,Saudi Airlines,SV-387,9,,
697,23326,2025-06-06,5,Invalid Documents,Serene Air,ER-849,13,,
698,18769,2025-07-28,1,ECL Match,Saudi Airlines,SV-499,34,,1848
699,10986,2025-10-06,2,Other,Kuwait Airways,KU-111,8,,
700,33790,2025-03-24,1,Invalid Documents,AirBlue,PA-181,13,,
701,143279,2025-04-15,3,ECL Match,Saudi Airlines,SV-116,11,,2298
702,12124,2025-05-13,5,ECL Match,Saudi Airlines,SV-283,31,,75
703,34483,2025-11-04,1,Other,Saudi Airlines,SV-486,9,,
704,103054,2025-09-09,2,ECL Match,Turkish Airlines,TK-858,35,,577
705,104142,2025-05-22,6,ECL Match,Oman Air,WY-262,34,,1483
706,837,2025-02-02,4,Invalid Documents,British Airways,BA-870,32,,
